sensor,date,time,Density,Flow,Speed
S1816,01/01/2013,12:30 am,6.763332,1486,60.60694
S1816,01/01/2013,1:00 am,11.034446,2410,61.45139
S1816,01/01/2013,1:30 am,10.012775,2244,62.008335
S1816,01/01/2013,2:00 am,8.974443,1978,62.22361
S1816,01/01/2013,2:30 am,7.9116664,1764,61.71944
S1816,01/01/2013,3:00 am,6.411668,1438,61.572224
S1816,01/01/2013,3:30 am,5.139444,1118,61.393055
S1816,01/01/2013,4:00 am,4.1555552,942,62.036114
S1816,01/01/2013,4:30 am,2.7933338,622,61.091957
S1816,01/01/2013,5:00 am,2.3133328,508,61.367287
S1816,01/01/2013,5:30 am,2.5433335,554,61.47424
S1816,01/01/2013,6:00 am,2.4677775,560,61.257576
S1816,01/01/2013,6:30 am,3.0981817,642,62.394657
S1816,01/01/2013,7:00 am,3.5872226,784,62.050285
S1816,01/01/2013,7:30 am,3.1183336,688,60.9435
S1816,01/01/2013,8:00 am,4.217222,966,62.856945
S1816,01/01/2013,8:30 am,4.361111,1014,64.293106
S1816,01/01/2013,9:00 am,5.5649996,1284,63.98194
S1816,01/01/2013,9:30 am,6.346667,1458,64.39443
S1816,01/01/2013,10:00 am,7.625556,1778,64.85417
S1816,01/01/2013,10:30 am,9.562777,2204,66.066666
S1816,01/01/2013,11:00 am,11.5199995,2628,65.29444
S1816,01/01/2013,11:30 am,13.085551,2958,64.468056
S1816,01/01/2013,Noon,14.773889,3322,64.594444
S1816,01/01/2013,12:30 pm,15.903888,3590,65.176384
S1816,01/01/2013,1:00 pm,15.818336,3556,63.670834
S1816,01/01/2013,1:30 pm,15.089444,3446,64.63473
S1816,01/01/2013,2:00 pm,15.149445,3432,64.57223
S1816,01/01/2013,2:30 pm,15.859445,3564,64.37778
S1816,01/01/2013,3:00 pm,16.456663,3660,64.1375
S1816,01/01/2013,3:30 pm,15.943337,3590,64.326385
S1816,01/01/2013,4:00 pm,15.71889,3522,64.60972
S1816,01/01/2013,4:30 pm,14.24222,3148,64.37917
S1816,01/01/2013,5:00 pm,13.9411125,3058,63.261112
S1816,01/01/2013,5:30 pm,12.91582,2818,62.61158
S1816,01/01/2013,6:00 pm,13.003336,2812,62.69028
S1816,01/01/2013,6:30 pm,12.319444,2698,62.423607
S1816,01/01/2013,7:00 pm,11.305555,2534,62.987503
S1816,01/01/2013,7:30 pm,10.552222,2314,61.697224
S1816,01/01/2013,8:00 pm,10.731112,2380,62.827774
S1816,01/01/2013,8:30 pm,9.406111,2060,61.72639
S1816,01/01/2013,9:00 pm,9.083888,2016,62.668064
S1816,01/01/2013,9:30 pm,8.151666,1810,62.752785
S1816,01/01/2013,10:00 pm,7.5827775,1692,62.025005
S1816,01/01/2013,10:30 pm,7.0244446,1552,60.875
S1816,01/01/2013,11:00 pm,6.632777,1452,62.040283
S1816,01/01/2013,11:30 pm,4.6650004,1068,61.925
S1816,01/01/2013,Midnight,4.3033347,1000,62.495693
S1816,02/01/2013,12:30 am,3.398334,750,62.00438
S1816,02/01/2013,1:00 am,2.3627782,516,62.1368
S1816,02/01/2013,1:30 am,2.2827775,480,61.82424
S1816,02/01/2013,2:00 am,2.0472224,428,60.123463
S1816,02/01/2013,2:30 am,1.8622221,380,60.92484
S1816,02/01/2013,3:00 am,1.5988889,338,60.20652
S1816,02/01/2013,3:30 am,1.4488888,294,61.272522
S1816,02/01/2013,4:00 am,1.8276834,370,62.822468
S1816,02/01/2013,4:30 am,2.3494442,456,61.996597
S1816,02/01/2013,5:00 am,4.1172223,834,61.64744
S1816,02/01/2013,5:30 am,6.5116663,1372,62.274998
S1816,02/01/2013,6:00 am,9.937778,2110,63.579163
S1816,02/01/2013,6:30 am,16.058336,3092,64.352684
S1816,02/01/2013,7:00 am,21.418894,4386,63.8875
S1816,02/01/2013,7:30 am,24.851109,4928,63.054165
S1816,02/01/2013,8:00 am,29.821661,5998,62.195835
S1816,02/01/2013,8:30 am,26.133892,5084,62.083332
S1816,02/01/2013,9:00 am,26.182219,5124,62.333332
S1816,02/01/2013,9:30 am,22.90056,4506,62.645832
S1816,02/01/2013,10:00 am,22.50333,4320,62.141666
S1816,02/01/2013,10:30 am,20.295904,3844,62.676903
S1816,02/01/2013,11:00 am,23.366108,4392,62.156944
S1816,02/01/2013,11:30 am,22.54111,4310,62.651386
S1816,02/01/2013,Noon,23.928335,4604,62.838886
S1816,02/01/2013,12:30 pm,23.062777,4640,63.475
S1816,02/01/2013,1:00 pm,23.44,4676,63.416664
S1816,02/01/2013,1:30 pm,24.31055,4772,63.595833
S1816,02/01/2013,2:00 pm,25.315557,5074,62.9125
S1816,02/01/2013,2:30 pm,26.598888,5298,62.183334
S1816,02/01/2013,3:00 pm,29.505001,5762,62.070835
S1816,02/01/2013,3:30 pm,33.21611,5924,56.477776
S1816,02/01/2013,4:00 pm,69.350555,3928,20.420834
S1816,02/01/2013,4:30 pm,75.884445,3874,16.972223
S1816,02/01/2013,5:00 pm,76.58833,3924,17.879168
S1816,02/01/2013,5:30 pm,76.97778,3892,17.59861
S1816,02/01/2013,6:00 pm,70.36445,4256,21.972221
S1816,02/01/2013,6:30 pm,24.965,4946,58.926388
S1816,02/01/2013,7:00 pm,21.38,4376,60.808334
S1816,02/01/2013,7:30 pm,17.88611,3752,61.52222
S1816,02/01/2013,8:00 pm,16.171667,3388,61.01806
S1816,02/01/2013,8:30 pm,14.505556,3064,61.518063
S1816,02/01/2013,9:00 pm,13.509443,2804,61.26667
S1816,02/01/2013,9:30 pm,12.17722,2518,59.974995
S1816,02/01/2013,10:00 pm,11.259444,2370,61.415276
S1816,02/01/2013,10:30 pm,10.165556,2202,62.095837
S1816,02/01/2013,11:00 pm,8.773334,1874,61.50694
S1816,02/01/2013,11:30 pm,6.985556,1486,61.245842
S1816,02/01/2013,Midnight,6.0288873,1322,62.123608
S1816,03/01/2013,12:30 am,4.8227777,1040,61.706944
S1816,03/01/2013,1:00 am,3.9472222,812,59.45
S1816,03/01/2013,1:30 am,3.579445,734,60.634182
S1816,03/01/2013,2:00 am,3.0616672,652,60.65303
S1816,03/01/2013,2:30 am,2.981667,568,59.24854
S1816,03/01/2013,3:00 am,2.715556,546,57.97172
S1816,03/01/2013,3:30 am,2.1349998,412,59.215275
S1816,03/01/2013,4:00 am,2.5755553,458,56.91026
S1816,03/01/2013,4:30 am,2.91,518,60.024693
S1816,03/01/2013,5:00 am,3.5016665,704,62.616665
S1816,03/01/2013,5:30 am,5.5238886,1130,62.06667
S1816,03/01/2013,6:00 am,9.808889,2076,64.12638
S1816,03/01/2013,6:30 am,14.614445,2914,64.05972
S1816,03/01/2013,7:00 am,22.135004,4392,63.030556
S1816,03/01/2013,7:30 am,26.108889,4992,61.904167
S1816,03/01/2013,8:00 am,32.262222,6170,61.758335
S1816,03/01/2013,8:30 am,28.646666,5456,61.879166
S1816,03/01/2013,9:00 am,26.797218,5256,62.583332
S1816,03/01/2013,9:30 am,22.53555,4350,63.056946
S1816,03/01/2013,10:00 am,22.074444,4264,63.21528
S1816,03/01/2013,10:30 am,21.656727,3992,63.274857
S1816,03/01/2013,11:00 am,22.454803,4188,63.569206
S1816,03/01/2013,11:30 am,21.11333,4184,63.788887
S1816,03/01/2013,Noon,22.856112,4422,63.326393
S1816,03/01/2013,12:30 pm,22.471178,4410,63.69915
S1816,03/01/2013,1:00 pm,23.443335,742,63.15
S1816,03/01/2013,1:30 pm,23.134443,4576,63.194447
S1816,03/01/2013,2:00 pm,25.462782,4900,62.825
S1816,03/01/2013,2:30 pm,27.371666,5324,61.795834
S1816,03/01/2013,3:00 pm,29.839437,5882,61.8625
S1816,03/01/2013,3:30 pm,40.534447,5888,51.295834
S1816,03/01/2013,4:00 pm,37.665012,6132,52.52778
S1816,03/01/2013,4:30 pm,40.094448,6058,51.641666
S1816,03/01/2013,5:00 pm,75.58332,4588,23.693054
S1816,03/01/2013,5:30 pm,67.689995,4260,23.670834
S1816,03/01/2013,6:00 pm,51.173332,4516,34.536114
S1816,03/01/2013,6:30 pm,26.751673,5316,59.691666
S1816,03/01/2013,7:00 pm,20.79,4330,62.270832
S1816,03/01/2013,7:30 pm,18.053337,3796,62.24722
S1816,03/01/2013,8:00 pm,15.988332,3440,62.64306
S1816,03/01/2013,8:30 pm,14.698335,3172,62.80278
S1816,03/01/2013,9:00 pm,14.081112,3026,62.90972
S1816,03/01/2013,9:30 pm,12.702221,2774,62.802773
S1816,03/01/2013,10:00 pm,10.95389,2358,62.563892
S1816,03/01/2013,10:30 pm,10.4811125,2204,62.40556
S1816,03/01/2013,11:00 pm,8.308889,1800,63.00278
S1816,03/01/2013,11:30 pm,7.292778,1566,62.80139
S1816,03/01/2013,Midnight,6.3333344,1388,62.07778
S1816,04/01/2013,12:30 am,4.869444,1032,61.31944
S1816,04/01/2013,1:00 am,3.946667,824,61.504242
S1816,04/01/2013,1:30 am,3.4433331,718,61.45322
S1816,04/01/2013,2:00 am,2.826111,612,61.722706
S1816,04/01/2013,2:30 am,2.883334,590,61.453217
S1816,04/01/2013,3:00 am,2.7255552,592,60.25463
S1816,04/01/2013,3:30 am,2.5755556,474,61.2145
S1816,04/01/2013,4:00 am,2.2344437,440,61.23334
S1816,04/01/2013,4:30 am,2.737222,492,61.501514
S1816,04/01/2013,5:00 am,3.8327782,730,62.408497
S1816,04/01/2013,5:30 am,5.2816668,1126,63.733055
S1816,04/01/2013,6:00 am,9.447776,2058,64.495766
S1816,04/01/2013,6:30 am,14.382223,2996,64.52222
S1816,04/01/2013,7:00 am,22.585554,4420,63.568054
S1816,04/01/2013,7:30 am,27.15444,5284,62.7375
S1816,04/01/2013,8:00 am,33.52611,6412,61.645832
S1816,04/01/2013,8:30 am,29.472776,5654,62.233334
S1816,04/01/2013,9:00 am,27.551113,5456,63.2375
S1816,04/01/2013,9:30 am,23.842777,4676,63.723614
S1816,04/01/2013,10:00 am,23.825554,4828,63.45
S1816,04/01/2013,10:30 am,22.614449,4510,63.858334
S1816,04/01/2013,11:00 am,25.025988,4754,63.23305
S1816,04/01/2013,11:30 am,24.30056,4810,64.09028
S1816,04/01/2013,Noon,24.77278,4852,63.525
S1816,04/01/2013,12:30 pm,25.213892,5116,63.613888
S1816,04/01/2013,1:00 pm,25.453335,5186,63.134724
S1816,04/01/2013,1:30 pm,24.10333,4922,63.2
S1816,04/01/2013,2:00 pm,26.658333,5308,62.4375
S1816,04/01/2013,2:30 pm,29.944998,5864,61.654167
S1816,04/01/2013,3:00 pm,29.11111,5854,61.808334
S1816,04/01/2013,3:30 pm,33.40833,6536,60.308334
S1816,04/01/2013,4:00 pm,47.13056,5938,47.108334
S1816,04/01/2013,4:30 pm,77.583336,4072,21.809723
S1816,04/01/2013,5:00 pm,72.00166,4098,20.3
S1816,04/01/2013,5:30 pm,65.60944,3722,18.941668
S1816,04/01/2013,6:00 pm,58.811108,4224,25.722223
S1816,04/01/2013,6:30 pm,24.05,4826,59.75
S1816,04/01/2013,7:00 pm,23.297777,4740,61.24584
S1816,04/01/2013,7:30 pm,18.025,3856,62.633335
S1816,04/01/2013,8:00 pm,15.742222,3392,62.577774
S1816,04/01/2013,8:30 pm,15.117223,3256,62.698612
S1816,04/01/2013,9:00 pm,13.620555,2894,61.95972
S1816,04/01/2013,9:30 pm,14.02722,2966,62.266666
S1816,04/01/2013,10:00 pm,13.050556,2772,62.448612
S1816,04/01/2013,10:30 pm,12.821667,2742,62.090282
S1816,04/01/2013,11:00 pm,11.303891,2470,62.21944
S1816,04/01/2013,11:30 pm,8.996112,1986,62.247215
S1816,04/01/2013,Midnight,8.593888,1884,61.6
S1816,05/01/2013,12:30 am,6.717778,1436,61.094444
S1816,05/01/2013,1:00 am,5.4611115,1142,61.730556
S1816,05/01/2013,1:30 am,4.6588893,1002,61.999996
S1816,05/01/2013,2:00 am,4.5955563,980,61.795197
S1816,05/01/2013,2:30 am,4.1944447,908,61.92778
S1816,05/01/2013,3:00 am,3.3816667,718,60.508335
S1816,05/01/2013,3:30 am,2.9672234,618,61.0431
S1816,05/01/2013,4:00 am,2.0033898,408,62.034595
S1816,05/01/2013,4:30 am,2.1038885,402,60.663334
S1816,05/01/2013,5:00 am,2.2233331,446,61.522015
S1816,05/01/2013,5:30 am,2.4483328,500,62.766975
S1816,05/01/2013,6:00 am,3.158889,670,62.76462
S1816,05/01/2013,6:30 am,4.382222,918,63.62779
S1816,05/01/2013,7:00 am,6.8555555,1488,63.8125
S1816,05/01/2013,7:30 am,6.7616673,1486,63.21111
S1816,05/01/2013,8:00 am,9.29,2072,64.02083
S1816,05/01/2013,8:30 am,10.546112,2362,65.24167
S1816,05/01/2013,9:00 am,13.547773,3000,65.35
S1816,05/01/2013,9:30 am,14.742219,3262,64.2
S1816,05/01/2013,10:00 am,15.802777,3460,64.698616
S1816,05/01/2013,10:30 am,18.084444,3964,64.34722
S1816,05/01/2013,11:00 am,18.916666,4158,64.9375
S1816,05/01/2013,11:30 am,18.581112,4134,64.525
S1816,05/01/2013,Noon,19.73166,4316,64.513885
S1816,05/01/2013,12:30 pm,20.332222,4440,63.87361
S1816,05/01/2013,1:00 pm,20.27278,4454,63.94722
S1816,05/01/2013,1:30 pm,19.00889,4222,64.05694
S1816,05/01/2013,2:00 pm,20.138332,4412,63.784725
S1816,05/01/2013,2:30 pm,20.01778,4470,63.60278
S1816,05/01/2013,3:00 pm,20.681671,4562,63.4125
S1816,05/01/2013,3:30 pm,21.721668,4760,63.95139
S1816,05/01/2013,4:00 pm,20.588335,4588,63.972225
S1816,05/01/2013,4:30 pm,21.021107,4584,63.620834
S1816,05/01/2013,5:00 pm,20.143335,4386,63.404167
S1816,05/01/2013,5:30 pm,20.552773,4350,62.543053
S1816,05/01/2013,6:00 pm,19.73166,4166,62.51389
S1816,05/01/2013,6:30 pm,19.034998,4172,63.126392
S1816,05/01/2013,7:00 pm,17.63667,3868,63.069447
S1816,05/01/2013,7:30 pm,13.126665,2888,63.337498
S1816,05/01/2013,8:00 pm,10.748334,2380,62.89722
S1816,05/01/2013,8:30 pm,9.387221,2126,62.304165
S1816,05/01/2013,9:00 pm,9.858333,2168,63.016663
S1816,05/01/2013,9:30 pm,9.879443,2188,62.33889
S1816,05/01/2013,10:00 pm,11.132222,2454,62.915276
S1816,05/01/2013,10:30 pm,13.372782,2964,62.926388
S1816,05/01/2013,11:00 pm,12.568334,2848,62.83611
S1816,05/01/2013,11:30 pm,9.196112,2038,62.706947
S1816,05/01/2013,Midnight,7.568333,1712,62.408337
S1816,06/01/2013,12:30 am,5.860555,1346,62.618057
S1816,06/01/2013,1:00 am,4.8800006,1100,61.711113
S1816,06/01/2013,1:30 am,4.1744447,918,61.379944
S1816,06/01/2013,2:00 am,3.7377775,838,62.138412
S1816,06/01/2013,2:30 am,4.5161104,1018,62.362995
S1816,06/01/2013,3:00 am,3.4049997,770,61.473614
S1816,06/01/2013,3:30 am,2.6005554,558,61.43364
S1816,06/01/2013,4:00 am,1.8527775,414,61.144234
S1816,06/01/2013,4:30 am,1.6205556,358,60.926666
S1816,06/01/2013,5:00 am,1.368889,298,61.400707
S1816,06/01/2013,5:30 am,1.6744444,348,61.57
S1816,06/01/2013,6:00 am,1.9794447,456,61.480003
S1816,06/01/2013,6:30 am,3.2172227,714,63.10489
S1816,06/01/2013,7:00 am,3.9633336,918,63.544647
S1816,06/01/2013,7:30 am,4.1016665,904,63.23563
S1816,06/01/2013,8:00 am,5.675555,1332,64.0375
S1816,06/01/2013,8:30 am,6.1988893,1394,63.67362
S1816,06/01/2013,9:00 am,8.503333,1938,64.62361
S1816,06/01/2013,9:30 am,9.253889,2144,64.26666
S1816,06/01/2013,10:00 am,11.565556,2620,65.19444
S1816,06/01/2013,10:30 am,12.529999,2908,65.17917
S1816,06/01/2013,11:00 am,14.034446,3174,65.37777
S1816,06/01/2013,11:30 am,13.947224,3122,64.83056
S1816,06/01/2013,Noon,15.328334,3452,64.4625
S1816,06/01/2013,12:30 pm,17.55778,3940,64.13333
S1816,06/01/2013,1:00 pm,18.291111,4082,64.07223
S1816,06/01/2013,1:30 pm,17.74,3946,63.93472
S1816,06/01/2013,2:00 pm,18.524443,4148,63.90833
S1816,06/01/2013,2:30 pm,18.001106,4096,64.34028
S1816,06/01/2013,3:00 pm,19.34722,4258,63.06111
S1816,06/01/2013,3:30 pm,17.247225,3796,64.023605
S1816,06/01/2013,4:00 pm,18.621668,4100,63.515274
S1816,06/01/2013,4:30 pm,17.616667,3860,63.536114
S1816,06/01/2013,5:00 pm,17.6,3824,63.273613
S1816,06/01/2013,5:30 pm,17.677774,3834,62.59444
S1816,06/01/2013,6:00 pm,16.073887,3466,62.886112
S1816,06/01/2013,6:30 pm,14.549444,3196,62.34167
S1816,06/01/2013,7:00 pm,13.405554,2902,62.644444
S1816,06/01/2013,7:30 pm,12.839999,2818,62.945827
S1816,06/01/2013,8:00 pm,12.249444,2734,63.291668
S1816,06/01/2013,8:30 pm,12.827776,2832,63.07222
S1816,06/01/2013,9:00 pm,11.126666,2444,62.598618
S1816,06/01/2013,9:30 pm,9.36889,2086,62.220837
S1816,06/01/2013,10:00 pm,8.3088875,1796,62.020836
S1816,06/01/2013,10:30 pm,7.7583346,1728,62.58751
S1816,06/01/2013,11:00 pm,6.163333,1386,62.551388
S1816,06/01/2013,11:30 pm,5.0994444,1124,61.920834
S1816,06/01/2013,Midnight,4.7033334,1020,62.019436
S1816,07/01/2013,12:30 am,3.2744443,718,61.87853
S1816,07/01/2013,1:00 am,2.454444,518,61.336422
S1816,07/01/2013,1:30 am,2.003889,428,61.523335
S1816,07/01/2013,2:00 am,1.8327777,374,60.544216
S1816,07/01/2013,2:30 am,1.9377773,398,62.039314
S1816,07/01/2013,3:00 am,1.7683332,362,61.301277
S1816,07/01/2013,3:30 am,1.6111109,300,59.79514
S1816,07/01/2013,4:00 am,1.63,314,62.220127
S1816,07/01/2013,4:30 am,2.3077774,460,61.97799
S1816,07/01/2013,5:00 am,3.3683333,720,63.642654
S1816,07/01/2013,5:30 am,5.4399996,1148,62.642647
S1816,07/01/2013,6:00 am,9.835555,2096,64.09445
S1816,07/01/2013,6:30 am,14.9788885,3108,64.33473
S1816,07/01/2013,7:00 am,23.239447,4580,63.195835
S1816,07/01/2013,7:30 am,28.63611,5458,61.668053
S1816,07/01/2013,8:00 am,34.979443,6708,61.129166
S1816,07/01/2013,8:30 am,31.88333,6116,62.526386
S1816,07/01/2013,9:00 am,29.030558,5758,62.941666
S1816,07/01/2013,9:30 am,24.197779,4714,63.766666
S1816,07/01/2013,10:00 am,23.91778,4824,64.07223
S1816,07/01/2013,10:30 am,21.909445,4288,63.856945
S1816,07/01/2013,11:00 am,23.084997,4524,64.09583
S1816,07/01/2013,11:30 am,22.85556,4544,63.806946
S1816,07/01/2013,Noon,23.279999,4574,63.916668
S1816,07/01/2013,12:30 pm,22.818892,4580,63.627773
S1816,07/01/2013,1:00 pm,23.56222,4760,63.191666
S1816,07/01/2013,1:30 pm,23.631111,4654,63.2625
S1816,07/01/2013,2:00 pm,24.325552,4778,63.57639
S1816,07/01/2013,2:30 pm,28.528881,5586,61.8625
S1816,07/01/2013,3:00 pm,29.636675,5914,62.3375
S1816,07/01/2013,3:30 pm,41.49278,5822,52.6625
S1816,07/01/2013,4:00 pm,65.92113,5132,27.120832
S1816,07/01/2013,4:30 pm,53.27889,5592,34.0875
S1816,07/01/2013,5:00 pm,65.007774,4804,26.95
S1816,07/01/2013,5:30 pm,54.234444,4746,24.154167
S1816,07/01/2013,6:00 pm,35.29111,4766,43.019447
S1816,07/01/2013,6:30 pm,26.146667,5250,60.359726
S1816,07/01/2013,7:00 pm,20.257776,4274,62.069447
S1816,07/01/2013,7:30 pm,16.818338,3608,62.52083
S1816,07/01/2013,8:00 pm,14.120556,3042,61.884724
S1816,07/01/2013,8:30 pm,12.845002,2792,62.48333
S1816,07/01/2013,9:00 pm,12.043887,2628,63.080555
S1816,07/01/2013,9:30 pm,11.872778,2606,62.358337
S1816,07/01/2013,10:00 pm,10.04111,2144,62.49028
S1816,07/01/2013,10:30 pm,9.299444,2012,63.015278
S1816,07/01/2013,11:00 pm,7.333334,1604,62.323612
S1816,07/01/2013,11:30 pm,5.874445,1304,62.37639
S1816,07/01/2013,Midnight,5.223334,1126,62.44861
S1816,08/01/2013,12:30 am,3.9522219,864,62.214695
S1816,08/01/2013,1:00 am,2.7211118,578,62.109188
S1816,08/01/2013,1:30 am,2.786667,554,59.828865
S1816,08/01/2013,2:00 am,2.5705557,506,62.49091
S1816,08/01/2013,2:30 am,2.236111,442,60.595676
S1816,08/01/2013,3:00 am,2.3949997,454,60.08805
S1816,08/01/2013,3:30 am,1.9611107,358,60.2178
S1816,08/01/2013,4:00 am,1.9949998,392,61.558178
S1816,08/01/2013,4:30 am,2.5772216,482,61.06803
S1816,08/01/2013,5:00 am,3.6600003,700,60.540905
S1816,08/01/2013,5:30 am,5.5888896,1142,62.833332
S1816,08/01/2013,6:00 am,9.181666,1938,63.570827
S1816,08/01/2013,6:30 am,14.282777,2918,64.36667
S1816,08/01/2013,7:00 am,23.10611,4536,63.263893
S1816,08/01/2013,7:30 am,29.067781,5494,61.547226
S1816,08/01/2013,8:00 am,34.799446,6638,60.791668
S1816,08/01/2013,8:30 am,30.563337,5898,61.8875
S1816,08/01/2013,9:00 am,28.52167,5598,63.402775
S1816,08/01/2013,9:30 am,24.89056,4848,63.306946
S1816,08/01/2013,10:00 am,23.44944,4684,63.74722
S1816,08/01/2013,10:30 am,21.677778,4314,63.258335
S1816,08/01/2013,11:00 am,23.42389,4538,62.75
S1816,08/01/2013,11:30 am,23.180552,4548,63.1375
S1816,08/01/2013,Noon,24.375555,4786,62.779167
S1816,08/01/2013,12:30 pm,23.926664,4778,62.666668
S1816,08/01/2013,1:00 pm,24.439997,4886,62.87639
S1816,08/01/2013,1:30 pm,23.891665,4786,63.126392
S1816,08/01/2013,2:00 pm,26.224998,5076,61.825
S1816,08/01/2013,2:30 pm,28.259447,5628,62.029167
S1816,08/01/2013,3:00 pm,30.11167,5964,62.304165
S1816,08/01/2013,3:30 pm,33.75667,6492,60.0875
S1816,08/01/2013,4:00 pm,37.39222,6660,56.854168
S1816,08/01/2013,4:30 pm,48.961662,5976,42.41389
S1816,08/01/2013,5:00 pm,49.727215,5606,39.008335
S1816,08/01/2013,5:30 pm,42.464436,5252,41.733334
S1816,08/01/2013,6:00 pm,29.289995,5228,53.770832
S1816,08/01/2013,6:30 pm,28.324444,5444,58.9875
S1816,08/01/2013,7:00 pm,23.860552,4778,60.5875
S1816,08/01/2013,7:30 pm,19.143887,4066,61.74722
S1816,08/01/2013,8:00 pm,16.31111,3424,61.306946
S1816,08/01/2013,8:30 pm,14.947781,3212,62.226387
S1816,08/01/2013,9:00 pm,14.920556,3200,61.70139
S1816,08/01/2013,9:30 pm,14.665,3148,61.94028
S1816,08/01/2013,10:00 pm,14.55222,3230,63.387497
S1816,08/01/2013,10:30 pm,12.733888,2780,62.918053
S1816,08/01/2013,11:00 pm,8.633334,1886,62.41389
S1816,08/01/2013,11:30 pm,6.7600017,1476,62.258327
S1816,08/01/2013,Midnight,6.3022227,1378,62.894444
S1816,09/01/2013,12:30 am,4.781667,1028,62.747227
S1816,09/01/2013,1:00 am,3.3122222,708,62.5
S1816,09/01/2013,1:30 am,3.1391299,236,60.920288
S1816,09/01/2013,2:00 am,2.8483336,592,60.12931
S1816,09/01/2013,2:30 am,2.192222,444,60.541664
S1816,09/01/2013,3:00 am,2.375926,140,60.072914
S1816,09/01/2013,3:30 am,1.901111,366,59.831593
S1816,09/01/2013,4:00 am,1.8655366,350,60.62667
S1816,09/01/2013,4:30 am,2.2711112,430,62.936165
S1816,09/01/2013,5:00 am,3.705556,744,64.114586
S1816,09/01/2013,5:30 am,5.1600013,1090,64.01553
S1816,09/01/2013,6:00 am,8.963888,1918,64.42777
S1816,09/01/2013,6:30 am,14.870558,3024,64.395836
S1816,09/01/2013,7:00 am,22.026665,4376,63.686108
S1816,09/01/2013,7:30 am,28.683338,5480,62.10694
S1816,09/01/2013,8:00 am,34.135555,6478,60.9375
S1816,09/01/2013,8:30 am,30.04889,5720,61.320835
S1816,09/01/2013,9:00 am,28.578335,5548,62.816666
S1816,09/01/2013,9:30 am,23.729445,4598,63.900005
S1816,09/01/2013,10:00 am,21.892223,4374,64.21667
S1816,09/01/2013,10:30 am,20.61889,4086,64.09583
S1816,09/01/2013,11:00 am,21.390001,4208,63.83611
S1816,09/01/2013,11:30 am,20.777773,4244,63.55
S1816,09/01/2013,Noon,23.68111,4674,63.584724
S1816,09/01/2013,12:30 pm,22.796661,4592,63.977776
S1816,09/01/2013,1:00 pm,24.162224,4918,63.41944
S1816,09/01/2013,1:30 pm,23.859446,4840,63.325
S1816,09/01/2013,2:00 pm,25.036108,4940,63.291668
S1816,09/01/2013,2:30 pm,27.264444,5500,62.3375
S1816,09/01/2013,3:00 pm,29.319439,5856,61.516666
S1816,09/01/2013,3:30 pm,31.525555,6360,61.354168
S1816,09/01/2013,4:00 pm,38.09055,6190,53.795834
S1816,09/01/2013,4:30 pm,63.412304,3796,28.76087
S1816,09/01/2013,5:00 pm,67.32223,5004,28.8125
S1816,09/01/2013,5:30 pm,46.83555,5044,38.095833
S1816,09/01/2013,6:00 pm,28.273895,5222,54.483334
S1816,09/01/2013,6:30 pm,28.04,5620,60.033333
S1816,09/01/2013,7:00 pm,22.486664,4730,61.483334
S1816,09/01/2013,7:30 pm,18.166666,3980,62.183334
S1816,09/01/2013,8:00 pm,15.448888,3406,62.43055
S1816,09/01/2013,8:30 pm,14.608332,3144,62.44584
S1816,09/01/2013,9:00 pm,15.246112,3246,62.416668
S1816,09/01/2013,9:30 pm,13.8583355,2958,62.04167
S1816,09/01/2013,10:00 pm,11.323889,2422,62.28333
S1816,09/01/2013,10:30 pm,10.718888,2320,62.30416
S1816,09/01/2013,11:00 pm,8.367223,1812,62.759724
S1816,09/01/2013,11:30 pm,7.2572217,1534,62.49583
S1816,09/01/2013,Midnight,5.8166676,1266,62.281948
S1816,10/01/2013,12:30 am,4.251668,912,61.72639
S1816,10/01/2013,1:00 am,3.7799995,792,61.80367
S1816,10/01/2013,1:30 am,2.9466662,612,60.961994
S1816,10/01/2013,2:00 am,3.0100005,632,60.791668
S1816,10/01/2013,2:30 am,2.4494443,488,60.52623
S1816,10/01/2013,3:00 am,2.4349997,512,60.30848
S1816,10/01/2013,3:30 am,1.8588889,348,60.506058
S1816,10/01/2013,4:00 am,1.8094443,338,59.755207
S1816,10/01/2013,4:30 am,2.1555552,392,62.28595
S1816,10/01/2013,5:00 am,2.9300003,578,61.201927
S1816,10/01/2013,5:30 am,4.7861114,1012,62.755646
S1816,10/01/2013,6:00 am,8.556668,1788,64.24722
S1816,10/01/2013,6:30 am,13.295,2732,64.308334
S1816,10/01/2013,7:00 am,20.585001,4064,63.53889
S1816,10/01/2013,7:30 am,27.514997,5188,62.15
S1816,10/01/2013,8:00 am,33.789444,6314,61.033333
S1816,10/01/2013,8:30 am,28.986673,5670,62.322224
S1816,10/01/2013,9:00 am,27.785004,5448,62.616665
S1816,10/01/2013,9:30 am,24.784441,4822,63.331944
S1816,10/01/2013,10:00 am,23.310555,4570,63.50278
S1816,10/01/2013,10:30 am,20.25666,3968,63.075
S1816,10/01/2013,11:00 am,22.494442,4468,63.57361
S1816,10/01/2013,11:30 am,21.995974,4294,63.330456
S1816,10/01/2013,Noon,22.842773,4518,62.809727
S1816,10/01/2013,12:30 pm,24.550556,4970,63.35278
S1816,10/01/2013,1:00 pm,24.45944,4952,63.62361
S1816,10/01/2013,1:30 pm,23.789999,4782,63.13889
S1816,10/01/2013,2:00 pm,25.90166,5038,62.283333
