
sensor,date,time,Density,Flow,Speed,
S62,2013/02/15,1:30 PM,23.06641,2850.0,62.560482,
S62,2013/02/15,2 PM,24.277748,3038.0,63.463276,
S62,2013/02/15,2:30 PM,37.742565,3020.0,44.216106,
S62,2013/02/15,3 PM,48.54754,3048.0,32.956547,
S62,2013/02/15,3:30 PM,45.508823,2970.0,33.670097,
S62,2013/02/15,4 PM,46.086617,2958.0,33.376713,
S62,2013/02/15,4:30 PM,44.129158,2954.0,34.231133,
S62,2013/02/15,5 PM,47.48065,2822.0,32.42663,
S62,2013/02/15,5:30 PM,53.213764,2784.0,28.171959,
S62,2013/02/15,6 PM,50.135597,2650.0,29.161291,
S62,2013/02/15,6:30 PM,60.160645,2736.0,24.82606,
S62,2013/02/15,7 PM,59.52021,2930.0,28.135174,
S62,2013/02/15,7:30 PM,20.659733,2554.0,63.609356,
S62,2013/02/15,8 PM,17.809267,2294.0,65.62078,
S62,2013/02/15,8:30 PM,15.255231,1992.0,66.726875,
S62,2013/02/15,9 PM,14.356222,1940.0,68.2771,
S62,2013/02/15,9:30 PM,15.430767,2036.0,66.611916,
S62,2013/02/15,10 PM,13.4135685,1798.0,68.43731,
S62,2013/02/15,10:30 PM,14.587037,1942.0,67.33158,
S62,2013/02/15,11 PM,10.413014,1400.0,68.72181,
S62,2013/02/15,11:30 PM,8.583474,1160.0,68.95772,
S62,2013/02/15,Midnight,7.459264,972.0,67.880516,
S62,2013/02/16,12:30 AM,5.8210974,760.0,68.18834,
S62,2013/02/16,1 AM,3.923742,530.0,69.6058,
S62,2013/02/16,1:30 AM,3.2200131,430.0,68.16507,
S62,2013/02/16,2 AM,2.8760755,366.0,67.702896,
S62,2013/02/16,2:30 AM,2.145702,280.0,69.208374,
S62,2013/02/16,3 AM,2.0109599,242.0,64.64875,
S62,2013/02/16,3:30 AM,1.4755203,188.0,68.35018,
S62,2013/02/16,4 AM,1.8058317,210.0,66.84929,
S62,2013/02/16,4:30 AM,1.6592895,184.0,64.34534,
S62,2013/02/16,5 AM,1.7159253,226.0,68.6991,
S62,2013/02/16,5:30 AM,2.1320064,252.0,70.13555,
S62,2013/02/16,6 AM,3.8442242,486.0,68.10773,
S62,2013/02/16,6:30 AM,3.820416,516.0,71.48843,
S62,2013/02/16,7 AM,6.583109,888.0,69.084946,
S62,2013/02/16,7:30 AM,7.020287,966.0,70.4547,
S62,2013/02/16,8 AM,11.132265,1562.0,71.1871,
S62,2013/02/16,8:30 AM,11.9343815,1612.0,68.658,
S62,2013/02/16,9 AM,17.049675,2308.0,68.82651,
S62,2013/02/16,9:30 AM,14.69031,2018.0,69.840996,
S62,2013/02/16,10 AM,17.457598,2408.0,69.81747,
S62,2013/02/16,10:30 AM,17.221699,2364.0,69.839615,
S62,2013/02/16,11 AM,17.341722,2392.0,69.64663,
S62,2013/02/16,11:30 AM,19.182623,2650.0,69.7251,
S62,2013/02/16,Noon,20.565332,2766.0,68.14124,
S62,2013/02/16,12:30 PM,21.432005,2908.0,68.650154,
S62,2013/02/16,1 PM,23.445124,3156.0,68.1923,
S62,2013/02/16,1:30 PM,21.155853,2832.0,67.935875,
S62,2013/02/16,2 PM,23.028826,3086.0,67.80421,
S62,2013/02/16,2:30 PM,22.955036,3162.0,69.40565,
S62,2013/02/16,3 PM,22.41878,3064.0,69.0663,
S62,2013/02/16,3:30 PM,22.095394,3034.0,69.60305,
S62,2013/02/16,4 PM,21.948027,2994.0,68.83731,
S62,2013/02/16,4:30 PM,21.858742,2992.0,69.31002,
S62,2013/02/16,5 PM,46.560635,2906.0,37.48708,
S62,2013/02/16,5:30 PM,78.6424,2356.0,16.569584,
S62,2013/02/16,6 PM,46.262527,2844.0,41.44692,
S62,2013/02/16,6:30 PM,21.359062,2822.0,66.55354,
S62,2013/02/16,7 PM,21.296741,2824.0,66.96176,
S62,2013/02/16,7:30 PM,18.001818,2416.0,67.877014,
S62,2013/02/16,8 PM,16.42874,2204.0,67.89192,
S62,2013/02/16,8:30 PM,14.162093,1942.0,69.559555,
S62,2013/02/16,9 PM,13.386746,1848.0,69.96334,
S62,2013/02/16,9:30 PM,13.273151,1808.0,69.337296,
S62,2013/02/16,10 PM,13.465845,1828.0,68.37275,
S62,2013/02/16,10:30 PM,12.709685,1738.0,69.302826,
S62,2013/02/16,11 PM,11.164899,1564.0,70.90898,
S62,2013/02/16,11:30 PM,9.806261,1338.0,69.541504,
S62,2013/02/16,Midnight,7.758006,1108.0,72.038284,
S62,2013/02/17,12:30 AM,6.249338,860.0,70.50112,
S62,2013/02/17,1 AM,4.5807805,632.0,72.20926,
S62,2013/02/17,1:30 AM,3.3278203,458.0,69.59972,
S62,2013/02/17,2 AM,2.8812625,402.0,74.4357,
S62,2013/02/17,2:30 AM,2.73212,372.0,70.97999,
S62,2013/02/17,3 AM,1.7555593,246.0,69.90465,
S62,2013/02/17,3:30 AM,2.2176795,276.0,66.60035,
S62,2013/02/17,4 AM,1.2890536,180.0,70.82797,
S62,2013/02/17,4:30 AM,1.4125625,184.0,68.07756,
S62,2013/02/17,5 AM,1.181786,156.0,68.22695,
S62,2013/02/17,5:30 AM,1.3834559,174.0,65.64297,
S62,2013/02/17,6 AM,2.17669,298.0,72.3377,
S62,2013/02/17,6:30 AM,2.520005,352.0,73.537415,
S62,2013/02/17,7 AM,4.0585523,556.0,71.082,
S62,2013/02/17,7:30 AM,4.1876774,580.0,72.21148,
S62,2013/02/17,8 AM,5.46767,740.0,70.80874,
S62,2013/02/17,8:30 AM,6.0989366,878.0,72.9495,
S62,2013/02/17,9 AM,9.365666,1326.0,71.36011,
S62,2013/02/17,9:30 AM,10.799865,1544.0,72.81344,
S62,2013/02/17,10 AM,13.675372,1952.0,72.114716,
S62,2013/02/17,10:30 AM,13.129393,1880.0,72.592285,
S62,2013/02/17,11 AM,15.110609,2178.0,72.750435,
S62,2013/02/17,11:30 AM,15.442279,2158.0,70.739334,
S62,2013/02/17,Noon,17.90948,2520.0,71.08233,
S62,2013/02/17,12:30 PM,18.847647,2634.0,70.5497,
S62,2013/02/17,1 PM,22.370913,3046.0,69.12281,
S62,2013/02/17,1:30 PM,20.862633,2910.0,70.3883,
S62,2013/02/17,2 PM,19.7095,2734.0,69.90232,
S62,2013/02/17,2:30 PM,19.746662,2726.0,69.86575,
S62,2013/02/17,3 PM,20.3125,2836.0,70.70716,
S62,2013/02/17,3:30 PM,19.29479,2696.0,70.71992,
S62,2013/02/17,4 PM,20.93872,2938.0,70.72946,
S62,2013/02/17,4:30 PM,19.027586,2624.0,69.662476,
S62,2013/02/17,5 PM,19.412598,2700.0,70.2114,
S62,2013/02/17,5:30 PM,19.14549,2622.0,69.216255,
S62,2013/02/17,6 PM,17.041445,2346.0,69.63702,
S62,2013/02/17,6:30 PM,18.19235,2436.0,68.0973,
S62,2013/02/17,7 PM,17.477736,2306.0,66.95575,
S62,2013/02/17,7:30 PM,16.494484,2208.0,67.995415,
S62,2013/02/17,8 PM,15.463483,2108.0,68.58648,
S62,2013/02/17,8:30 PM,13.422739,1846.0,69.76545,
S62,2013/02/17,9 PM,11.6062565,1588.0,69.37021,
S62,2013/02/17,9:30 PM,11.150402,1494.0,68.24516,
S62,2013/02/17,10 PM,9.810686,1336.0,69.82141,
S62,2013/02/17,10:30 PM,8.784658,1186.0,69.21998,
S62,2013/02/17,11 PM,7.0157776,978.0,70.85122,
S62,2013/02/17,11:30 PM,5.806573,756.0,67.76838,
S62,2013/02/17,Midnight,4.898434,660.0,70.2156,
S62,2013/02/18,12:30 AM,3.1524348,412.0,69.21186,
S62,2013/02/18,1 AM,2.0901864,254.0,66.69627,
S62,2013/02/18,1:30 AM,1.9644644,234.0,66.96583,
S62,2013/02/18,2 AM,1.5031602,190.0,69.12665,
S62,2013/02/18,2:30 AM,1.3535748,164.0,66.833435,
S62,2013/02/18,3 AM,1.0736879,128.0,65.63708,
S62,2013/02/18,3:30 AM,1.1471043,134.0,64.46894,
S62,2013/02/18,4 AM,1.6582242,172.0,63.08947,
S62,2013/02/18,4:30 AM,2.072493,226.0,62.402924,
S62,2013/02/18,5 AM,3.1580505,384.0,67.62564,
S62,2013/02/18,5:30 AM,5.0982375,670.0,71.0434,
S62,2013/02/18,6 AM,10.499545,1382.0,68.087326,
S62,2013/02/18,6:30 AM,13.413721,1750.0,67.15184,
S62,2013/02/18,7 AM,21.80254,2840.0,66.02414,
S62,2013/02/18,7:30 AM,25.182585,3166.0,63.821884,
S62,2013/02/18,8 AM,26.667795,3294.0,62.723522,
S62,2013/02/18,8:30 AM,21.95305,2756.0,64.43907,
S62,2013/02/18,9 AM,23.28414,2980.0,65.015976,
S62,2013/02/18,9:30 AM,21.928038,2740.0,63.80419,
S62,2013/02/18,10 AM,22.129057,2760.0,63.811687,
S62,2013/02/18,10:30 AM,19.316742,2406.0,64.16265,
S62,2013/02/18,11 AM,21.261366,2578.0,61.802364,
S62,2013/02/18,11:30 AM,21.272755,2542.0,60.864452,
S62,2013/02/18,Noon,21.63848,2638.0,62.29383,
S62,2013/02/18,12:30 PM,20.808004,2568.0,62.656906,
S62,2013/02/18,1 PM,21.858288,2734.0,63.890812,
S62,2013/02/18,1:30 PM,20.087816,2554.0,64.76845,
S62,2013/02/18,2 PM,20.70129,2580.0,63.767933,
S62,2013/02/18,2:30 PM,22.652958,2900.0,65.16575,
S62,2013/02/18,3 PM,25.336304,3170.0,63.379147,
S62,2013/02/18,3:30 PM,23.222965,2888.0,63.390636,
S62,2013/02/18,4 PM,23.92536,2928.0,62.573902,
S62,2013/02/18,4:30 PM,24.521112,2968.0,61.524208,
S62,2013/02/18,5 PM,28.498056,3076.0,56.3413,
S62,2013/02/18,5:30 PM,29.069122,2982.0,54.776333,
S62,2013/02/18,6 PM,23.128,2722.0,62.112083,
S62,2013/02/18,6:30 PM,19.38573,2504.0,65.593636,
S62,2013/02/18,7 PM,20.28764,2592.0,65.53057,
S62,2013/02/18,7:30 PM,15.008513,1976.0,67.063225,
S62,2013/02/18,8 PM,13.703775,1778.0,66.32506,
S62,2013/02/18,8:30 PM,11.41096,1512.0,67.61912,
S62,2013/02/18,9 PM,11.714033,1498.0,65.36624,
S62,2013/02/18,9:30 PM,13.053625,1466.0,57.398373,
S62,2013/02/18,10 PM,11.658644,1274.0,56.973366,
S62,2013/02/18,10:30 PM,10.509878,1208.0,59.892334,
S62,2013/02/18,11 PM,6.5540175,784.0,61.992825,
S62,2013/02/18,11:30 PM,5.34697,630.0,61.146816,
S62,2013/02/18,Midnight,4.257179,502.0,62.391506,
S62,2013/02/19,12:30 AM,3.3351521,380.0,61.81614,
S62,2013/02/19,1 AM,3.0379448,358.0,64.52946,
S62,2013/02/19,1:30 AM,1.9675491,216.0,63.229515,
S62,2013/02/19,2 AM,1.7317237,182.0,60.202736,
S62,2013/02/19,2:30 AM,1.6250366,172.0,61.910576,
S62,2013/02/19,3 AM,1.580132,168.0,61.200573,
S62,2013/02/19,3:30 AM,1.5966773,148.0,55.452805,
S62,2013/02/19,4 AM,1.5107968,166.0,64.25132,
S62,2013/02/19,4:30 AM,2.1018212,208.0,60.919376,
S62,2013/02/19,5 AM,3.334225,384.0,64.08625,
S62,2013/02/19,5:30 AM,5.990978,734.0,65.70916,
S62,2013/02/19,6 AM,12.668962,1584.0,64.32859,
S62,2013/02/19,6:30 AM,16.916039,2098.0,63.50865,
S62,2013/02/19,7 AM,30.256536,3384.0,58.07136,
S62,2013/02/19,7:30 AM,45.481144,3560.0,44.401016,
S62,2013/02/19,8 AM,62.035286,3396.0,29.575294,
S62,2013/02/19,8:30 AM,69.91843,2948.0,23.809183,
S62,2013/02/19,9 AM,70.34604,2998.0,23.467464,
S62,2013/02/19,9:30 AM,42.03757,3050.0,44.03396,
S62,2013/02/19,10 AM,24.815332,2956.0,60.42992,
S62,2013/02/19,10:30 AM,19.72217,2372.0,61.214012,
S62,2013/02/19,11 AM,19.98818,2422.0,61.915283,
S62,2013/02/19,11:30 AM,20.122402,2454.0,62.37054,
S62,2013/02/19,Noon,19.970394,2462.0,63.63221,
S62,2013/02/19,12:30 PM,18.945002,2358.0,63.071278,
S62,2013/02/19,1 PM,21.882898,2708.0,62.90659,
S62,2013/02/19,1:30 PM,20.811739,2548.0,61.881504,
S62,2013/02/19,2 PM,20.341764,2490.0,62.30992,
S62,2013/02/19,2:30 PM,22.269196,2758.0,63.21455,
S62,2013/02/19,3 PM,23.441559,2912.0,63.326477,
S62,2013/02/19,3:30 PM,26.212978,3008.0,60.04506,
S62,2013/02/19,4 PM,26.355011,3078.0,59.5487,
S62,2013/02/19,4:30 PM,25.589113,2892.0,58.92126,
S62,2013/02/19,5 PM,34.559704,3118.0,49.10299,
S62,2013/02/19,5:30 PM,97.60472,1768.0,13.07624,
S62,2013/02/19,6 PM,52.572144,2970.0,29.82183,
S62,2013/02/19,6:30 PM,24.964848,2602.0,59.544704,
S62,2013/02/19,7 PM,21.148525,2692.0,65.020966,
S62,2013/02/19,7:30 PM,15.947475,2052.0,66.11,
S62,2013/02/19,8 PM,13.929391,1808.0,66.306755,
S62,2013/02/19,8:30 PM,13.47708,1786.0,67.627304,
S62,2013/02/19,9 PM,12.183431,1626.0,68.24905,
S62,2013/02/19,9:30 PM,14.238108,1886.0,67.469986,
S62,2013/02/19,10 PM,10.728289,1434.0,68.44699,
S62,2013/02/19,10:30 PM,8.8701935,1208.0,69.37817,
S62,2013/02/19,11 PM,6.943992,922.0,68.739395,
S62,2013/02/19,11:30 PM,5.9951844,768.0,68.2498,
S62,2013/02/19,Midnight,3.835606,478.0,66.72673,
S62,2013/02/20,12:30 AM,3.1136992,388.0,67.585365,
S62,2013/02/20,1 AM,2.1904547,268.0,68.90197,
S62,2013/02/20,1:30 AM,1.7930906,212.0,67.60778,
S62,2013/02/20,2 AM,1.7420715,216.0,67.05537,
S62,2013/02/20,2:30 AM,1.7777212,194.0,63.48429,
S62,2013/02/20,3 AM,1.5315337,168.0,67.12862,
S62,2013/02/20,3:30 AM,1.4222599,134.0,63.19808,
S62,2013/02/20,4 AM,1.945235,202.0,60.415108,
S62,2013/02/20,4:30 AM,2.026399,226.0,64.05377,
S62,2013/02/20,5 AM,2.8969233,344.0,66.317635,
S62,2013/02/20,5:30 AM,6.0099015,754.0,66.69372,
S62,2013/02/20,6 AM,11.014123,1464.0,67.784454,
S62,2013/02/20,6:30 AM,16.385038,2118.0,66.08629,
S62,2013/02/20,7 AM,27.816212,3458.0,63.20793,
S62,2013/02/20,7:30 AM,29.392063,3578.0,61.521526,
S62,2013/02/20,8 AM,50.720436,3054.0,48.080673,
S62,2013/02/20,8:30 AM,30.773695,840.0,50.50321,
S62,2013/02/20,9 AM,46.477478,2516.0,37.65462,
S62,2013/02/20,9:30 AM,70.22366,3004.0,23.786509,
S62,2013/02/20,10 AM,64.78972,2964.0,26.13285,
S62,2013/02/20,10:30 AM,23.0595,2416.0,55.43001,
S62,2013/02/20,11 AM,46.849007,2452.0,43.00266,
S62,2013/02/20,11:30 AM,20.730274,2472.0,61.3035,
S62,2013/02/20,Noon,19.981943,2402.0,62.09204,
S62,2013/02/20,12:30 PM,20.5725,2532.0,62.51522,
S62,2013/02/20,1 PM,17.49005,2190.0,63.446445,
S62,2013/02/20,1:30 PM,22.266329,2598.0,59.89474,
S62,2013/02/20,2 PM,22.877045,2718.0,61.26282,
S62,2013/02/20,2:30 PM,23.018559,2782.0,61.50791,
S62,2013/02/20,3 PM,24.910131,3042.0,62.482944,
S62,2013/02/20,3:30 PM,24.811024,3068.0,62.537815,
S62,2013/02/20,4 PM,26.095015,3118.0,61.229736,
S62,2013/02/20,4:30 PM,27.614305,3174.0,59.973305,
S62,2013/02/20,5 PM,31.734632,3316.0,55.379463,
S62,2013/02/20,5:30 PM,31.10019,3032.0,54.87867,
S62,2013/02/20,6 PM,41.361004,2836.0,44.71618,
S62,2013/02/20,6:30 PM,22.276777,2734.0,62.640263,
S62,2013/02/20,7 PM,20.496674,2592.0,63.849026,
S62,2013/02/20,7:30 PM,17.16122,2226.0,66.70794,
S62,2013/02/20,8 PM,13.9669075,1830.0,67.691154,
S62,2013/02/20,8:30 PM,14.660416,1924.0,66.77073,
S62,2013/02/20,9 PM,13.734157,1832.0,67.734085,
S62,2013/02/20,9:30 PM,13.40787,1786.0,67.63967,
S62,2013/02/20,10 PM,13.678122,1410.0,59.3816,
S62,2013/02/20,10:30 PM,9.617762,1238.0,66.43219,
S62,2013/02/20,11 PM,8.120578,1070.0,67.99641,
S62,2013/02/20,11:30 PM,6.369653,822.0,67.71933,
S62,2013/02/20,Midnight,4.641775,584.0,67.902756,
S62,2013/02/21,12:30 AM,3.4746935,424.0,65.01618,
S62,2013/02/21,1 AM,2.7144258,344.0,67.64589,
S62,2013/02/21,1:30 AM,2.4466577,288.0,65.82023,
S62,2013/02/21,2 AM,2.392969,234.0,60.766903,
S62,2013/02/21,2:30 AM,1.8932756,198.0,61.432995,
S62,2013/02/21,3 AM,1.607869,182.0,66.94455,
S62,2013/02/21,3:30 AM,1.3839678,150.0,64.040405,
S62,2013/02/21,4 AM,1.9939308,208.0,63.20817,
S62,2013/02/21,4:30 AM,2.307282,248.0,63.080177,
S62,2013/02/21,5 AM,3.7299569,422.0,66.72028,
S62,2013/02/21,5:30 AM,5.6950994,714.0,68.03905,
S62,2013/02/21,6 AM,11.520969,1498.0,67.920746,
S62,2013/02/21,6:30 AM,16.31825,2066.0,65.605446,
S62,2013/02/21,7 AM,26.47892,3414.0,65.09841,
S62,2013/02/21,7:30 AM,31.761938,3806.0,60.875313,
S62,2013/02/21,8 AM,71.03001,3128.0,24.982716,
S62,2013/02/21,8:30 AM,77.50417,2806.0,20.09893,
S62,2013/02/21,9 AM,60.00646,3374.0,30.722567,
S62,2013/02/21,9:30 AM,27.540905,3128.0,59.605236,
S62,2013/02/21,10 AM,25.20074,3016.0,61.00659,
S62,2013/02/21,10:30 AM,20.950104,2552.0,62.40853,
S62,2013/02/21,11 AM,20.706991,2542.0,63.04749,
S62,2013/02/21,11:30 AM,20.910519,2608.0,63.323597,
S62,2013/02/21,Noon,21.519041,2622.0,62.300583,
S62,2013/02/21,12:30 PM,20.162258,2512.0,63.625114,
S62,2013/02/21,1 PM,22.991499,2830.0,62.7239,
S62,2013/02/21,1:30 PM,22.646942,2718.0,61.11184,
S62,2013/02/21,2 PM,22.474682,2792.0,63.165634,
S62,2013/02/21,2:30 PM,23.134897,2884.0,63.13567,
S62,2013/02/21,3 PM,26.405663,3246.0,62.119514,
S62,2013/02/21,3:30 PM,70.685455,2466.0,24.302876,
S62,2013/02/21,4 PM,73.74265,2748.0,20.579855,
S62,2013/02/21,4:30 PM,70.37064,2978.0,23.149035,
S62,2013/02/21,5 PM,66.00774,3030.0,24.789446,
S62,2013/02/21,5:30 PM,73.92895,2788.0,20.13112,
S62,2013/02/21,6 PM,71.050026,2790.0,21.517313,
S62,2013/02/21,6:30 PM,27.331844,2778.0,59.31587,
S62,2013/02/21,7 PM,21.739798,2740.0,63.733414,
S62,2013/02/21,7:30 PM,17.182505,2246.0,67.48423,
S62,2013/02/21,8 PM,15.114733,2014.0,67.375824,
S62,2013/02/21,8:30 PM,15.028296,1990.0,66.879,
S62,2013/02/21,9 PM,13.353281,1804.0,69.0783,
S62,2013/02/21,9:30 PM,13.761598,1856.0,68.61018,
S62,2013/02/21,10 PM,11.815548,1580.0,68.81771,
S62,2013/02/21,10:30 PM,9.871558,1366.0,70.00121,
S62,2013/02/21,11 PM,7.557068,1024.0,69.45162,
S62,2013/02/21,11:30 PM,6.176199,788.0,67.278534,
S62,2013/02/21,Midnight,4.038687,544.0,70.339584,
S62,2013/02/22,12:30 AM,3.0521939,408.0,72.883835,
S62,2013/02/22,1 AM,2.4124193,308.0,68.16916,
S62,2013/02/22,1:30 AM,1.944931,224.0,65.17526,
S62,2013/02/22,2 AM,2.364346,210.0,61.93962,
S62,2013/02/22,2:30 AM,1.7793676,196.0,64.33266,
S62,2013/02/22,3 AM,2.0362208,206.0,57.10642,
S62,2013/02/22,3:30 AM,1.5648322,154.0,58.925846,
S62,2013/02/22,4 AM,2.3423781,228.0,58.46388,
S62,2013/02/22,4:30 AM,3.2245367,284.0,57.59022,
S62,2013/02/22,5 AM,3.823445,380.0,59.737225,
S62,2013/02/22,5:30 AM,8.936636,902.0,58.733376,
S62,2013/02/22,6 AM,15.044177,1436.0,52.51661,
S62,2013/02/22,6:30 AM,19.587305,1716.0,46.12743,
S62,2013/02/22,7 AM,26.703678,2084.0,40.011024,
S62,2013/02/22,7:30 AM,31.305948,2202.0,36.29791,
S62,2013/02/22,8 AM,49.322403,2104.0,22.636705,
S62,2013/02/22,8:30 AM,44.441967,1882.0,21.567265,
S62,2013/02/22,9 AM,49.19236,1858.0,19.287006,
S62,2013/02/22,9:30 AM,68.1412,1830.0,14.112839,
S62,2013/02/22,10 AM,72.48562,1788.0,12.978804,
S62,2013/02/22,10:30 AM,66.732346,2034.0,16.338469,
S62,2013/02/22,11 AM,31.22631,2090.0,40.73487,
S62,2013/02/22,11:30 AM,19.226461,1904.0,52.380997,
S62,2013/02/22,Noon,19.562021,2108.0,56.063824,
S62,2013/02/22,12:30 PM,18.697813,2190.0,60.113796,
S62,2013/02/22,1 PM,19.197968,2306.0,61.268215,
S62,2013/02/22,1:30 PM,18.698063,2330.0,63.567875,
S62,2013/02/22,2 PM,18.46456,2250.0,62.345757,
S62,2013/02/22,2:30 PM,20.839266,2492.0,61.724712,
S62,2013/02/22,3 PM,23.16589,2822.0,61.85469,
S62,2013/02/22,3:30 PM,22.936476,2838.0,63.065903,
S62,2013/02/22,4 PM,22.030298,2786.0,64.10146,
S62,2013/02/22,4:30 PM,22.103271,2858.0,65.60227,
S62,2013/02/22,5 PM,31.566534,2864.0,50.87213,
S62,2013/02/22,5:30 PM,28.910753,2832.0,56.549137,
S62,2013/02/22,6 PM,50.249443,2756.0,36.00662,
S62,2013/02/22,6:30 PM,23.229296,2770.0,60.678406,
S62,2013/02/22,7 PM,26.431322,2748.0,56.149376,
S62,2013/02/22,7:30 PM,16.977558,2162.0,64.72392,
S62,2013/02/22,8 PM,14.685647,1872.0,65.29441,
S62,2013/02/22,8:30 PM,12.481054,1644.0,66.80355,
S62,2013/02/22,9 PM,12.399724,1620.0,66.42097,
S62,2013/02/22,9:30 PM,12.913805,1678.0,66.40755,
S62,2013/02/22,10 PM,13.28567,1734.0,66.469894,
S62,2013/02/22,10:30 PM,12.271637,1612.0,66.82817,
S62,2013/02/22,11 PM,10.572547,1398.0,67.77258,
S62,2013/02/22,11:30 PM,8.011568,1046.0,66.68032,
S62,2013/02/22,Midnight,6.5333757,840.0,66.124245,
S62,2013/02/23,12:30 AM,5.5960627,748.0,69.20553,
S62,2013/02/23,1 AM,3.6460407,472.0,68.99019,
S62,2013/02/23,1:30 AM,3.1643724,408.0,67.84385,
S62,2013/02/23,2 AM,2.4294622,316.0,68.98711,
S62,2013/02/23,2:30 AM,2.7236946,342.0,68.45045,
S62,2013/02/23,3 AM,1.911038,234.0,67.313225,
S62,2013/02/23,3:30 AM,1.7769465,208.0,64.881195,
S62,2013/02/23,4 AM,1.6803862,194.0,64.47952,
S62,2013/02/23,4:30 AM,1.8364462,222.0,67.27916,
S62,2013/02/23,5 AM,1.9199609,216.0,64.4517,
S62,2013/02/23,5:30 AM,2.1174397,244.0,66.61677,
S62,2013/02/23,6 AM,3.2227519,396.0,67.33469,
S62,2013/02/23,6:30 AM,3.671024,498.0,71.098015,
S62,2013/02/23,7 AM,6.587645,870.0,68.30808,
S62,2013/02/23,7:30 AM,7.8951263,1040.0,68.04337,
S62,2013/02/23,8 AM,10.752319,1474.0,69.981895,
S62,2013/02/23,8:30 AM,13.201066,1734.0,67.48105,
S62,2013/02/23,9 AM,14.882858,2066.0,70.283936,
S62,2013/02/23,9:30 AM,15.374406,2136.0,70.35774,
S62,2013/02/23,10 AM,19.059628,2592.0,68.879555,
S62,2013/02/23,10:30 AM,17.758978,2446.0,69.76514,
S62,2013/02/23,11 AM,19.13545,2618.0,69.10341,
S62,2013/02/23,11:30 AM,19.257833,2638.0,69.13748,
S62,2013/02/23,Noon,20.49821,2848.0,70.07244,
S62,2013/02/23,12:30 PM,21.796906,2978.0,69.13069,
S62,2013/02/23,1 PM,21.332777,2924.0,69.16053,
S62,2013/02/23,1:30 PM,18.469057,2558.0,70.37638,
S62,2013/02/23,2 PM,21.793097,2994.0,69.249245,
S62,2013/02/23,2:30 PM,20.014563,2730.0,69.35363,
S62,2013/02/23,3 PM,19.238691,2692.0,70.69076,
S62,2013/02/23,3:30 PM,21.66355,2928.0,68.7286,
S62,2013/02/23,4 PM,22.048916,3012.0,69.220436,
S62,2013/02/23,4:30 PM,21.382347,2838.0,67.24638,
S62,2013/02/23,5 PM,24.532743,3196.0,66.69187,
S62,2013/02/23,5:30 PM,24.521904,3268.0,67.455345,
S62,2013/02/23,6 PM,24.059866,3194.0,67.042496,
S62,2013/02/23,6:30 PM,25.75906,3312.0,65.10948,
S62,2013/02/23,7 PM,22.681915,2976.0,66.310196,
S62,2013/02/23,7:30 PM,17.494572,2368.0,68.319725,
S62,2013/02/23,8 PM,14.60454,1988.0,68.865166,
S62,2013/02/23,8:30 PM,13.948192,1894.0,68.7541,
S62,2013/02/23,9 PM,13.780013,1876.0,68.9826,
S62,2013/02/23,9:30 PM,13.933558,1912.0,69.129715,
S62,2013/02/23,10 PM,13.068715,1790.0,68.88232,
S62,2013/02/23,10:30 PM,13.647138,1846.0,68.484764,
S62,2013/02/23,11 PM,12.747966,1750.0,69.38173,
S62,2013/02/23,11:30 PM,9.316806,1266.0,68.97954,
S62,2013/02/23,Midnight,8.120439,1122.0,70.40828,
S62,2013/02/24,12:30 AM,5.8725176,820.0,70.78636,
S62,2013/02/24,1 AM,4.8325715,670.0,71.39964,
S62,2013/02/24,1:30 AM,3.3661666,480.0,73.375374,
S62,2013/02/24,2 AM,2.8482552,398.0,73.17776,
S62,2013/02/24,2:30 AM,2.557813,344.0,69.45706,
S62,2013/02/24,3 AM,2.375151,312.0,69.14844,
S62,2013/02/24,3:30 AM,1.8490208,254.0,71.70919,
S62,2013/02/24,4 AM,1.5174234,198.0,73.97343,
S62,2013/02/24,4:30 AM,1.4884136,178.0,67.15225,
S62,2013/02/24,5 AM,1.6229341,188.0,65.53542,
S62,2013/02/24,5:30 AM,1.4060603,170.0,72.06686,
S62,2013/02/24,6 AM,2.1154888,294.0,73.2574,
S62,2013/02/24,6:30 AM,2.7530785,366.0,69.11712,
S62,2013/02/24,7 AM,3.874023,552.0,71.97477,
S62,2013/02/24,7:30 AM,4.022764,570.0,72.21349,
S62,2013/02/24,8 AM,5.3819284,758.0,71.91472,
S62,2013/02/24,8:30 AM,6.5285482,900.0,71.4385,
S62,2013/02/24,9 AM,8.83377,1300.0,74.28592,
S62,2013/02/24,9:30 AM,9.3341255,1326.0,71.85679,
S62,2013/02/24,10 AM,12.586485,1796.0,72.32995,
S62,2013/02/24,10:30 AM,13.485684,1912.0,71.704506,
S62,2013/02/24,11 AM,15.651262,2240.0,72.57804,
S62,2013/02/24,11:30 AM,16.281755,2300.0,71.23691,
S62,2013/02/24,Noon,20.390112,2546.0,67.25291,
S62,2013/02/24,12:30 PM,20.335714,2590.0,67.36458,
S62,2013/02/24,1 PM,19.127428,2706.0,71.39268,
S62,2013/02/24,1:30 PM,18.868122,2660.0,71.113235,
S62,2013/02/24,2 PM,19.698626,2754.0,70.87246,
S62,2013/02/24,2:30 PM,19.674112,2762.0,70.85719,
S62,2013/02/24,3 PM,17.938433,2564.0,72.277435,
S62,2013/02/24,3:30 PM,17.712748,2506.0,71.55806,
S62,2013/02/24,4 PM,19.623798,2746.0,70.74626,
