
sensor,date,time,Density,Flow,Speed,
S1708,2013/01/29,11:30 AM,21.904448,2222.0,58.05,
S1708,2013/01/29,Noon,20.762217,2206.0,58.408333,
S1708,2013/01/29,12:30 PM,21.860003,2242.0,58.141666,
S1708,2013/01/29,1 PM,24.443335,2516.0,58.016666,
S1708,2013/01/29,1:30 PM,20.924292,2170.0,58.771187,
S1708,2013/01/29,2 PM,22.731112,2342.0,58.583332,
S1708,2013/01/29,2:30 PM,23.622227,2482.0,57.958332,
S1708,2013/01/29,3 PM,26.987774,2806.0,57.166668,
S1708,2013/01/29,3:30 PM,26.343336,2718.0,56.55,
S1708,2013/01/29,4 PM,26.243334,2840.0,55.516666,
S1708,2013/01/29,4:30 PM,27.39111,2864.0,53.816666,
S1708,2013/01/29,5 PM,33.014442,2892.0,48.716667,
S1708,2013/01/29,5:30 PM,27.797773,2872.0,52.516666,
S1708,2013/01/29,6 PM,57.09778,2462.0,36.95,
S1708,2013/01/29,6:30 PM,108.97,1990.0,13.541667,
S1708,2013/01/29,7 PM,108.28889,1970.0,13.9,
S1708,2013/01/29,7:30 PM,53.232204,2368.0,38.808334,
S1708,2013/01/29,8 PM,17.81667,2006.0,56.633335,
S1708,2013/01/29,8:30 PM,15.238891,1768.0,57.3,
S1708,2013/01/29,9 PM,14.666662,1666.0,57.008335,
S1708,2013/01/29,9:30 PM,15.107774,1784.0,56.825,
S1708,2013/01/29,10 PM,12.641111,1464.0,57.55,
S1708,2013/01/29,10:30 PM,10.192224,1222.0,58.266666,
S1708,2013/01/29,11 PM,8.655554,962.0,58.708332,
S1708,2013/01/29,11:30 PM,6.7633333,766.0,58.558334,
S1708,2013/01/29,Midnight,4.9300003,518.0,58.11017,
S1708,2013/01/30,12:30 AM,3.8355558,408.0,58.336365,
S1708,2013/01/30,1 AM,3.1022222,308.0,58.090908,
S1708,2013/01/30,1:30 AM,2.455556,262.0,58.650944,
S1708,2013/01/30,2 AM,2.2055554,208.0,58.057693,
S1708,2013/01/30,2:30 AM,1.8588889,182.0,58.597828,
S1708,2013/01/30,3 AM,1.8033334,186.0,58.423912,
S1708,2013/01/30,3:30 AM,1.9255551,182.0,58.159573,
S1708,2013/01/30,4 AM,2.1111114,194.0,57.55102,
S1708,2013/01/30,4:30 AM,2.4155555,216.0,60.427082,
S1708,2013/01/30,5 AM,4.3511114,404.0,60.194443,
S1708,2013/01/30,5:30 AM,7.0077763,764.0,60.194916,
S1708,2013/01/30,6 AM,13.079997,1492.0,61.591667,
S1708,2013/01/30,6:30 AM,18.376669,2028.0,59.241665,
S1708,2013/01/30,7 AM,30.671114,3226.0,54.833332,
S1708,2013/01/30,7:30 AM,33.15333,3334.0,52.25,
S1708,2013/01/30,8 AM,73.34667,3302.0,31.316668,
S1708,2013/01/30,8:30 AM,70.08889,3142.0,30.691668,
S1708,2013/01/30,9 AM,94.742226,2860.0,21.6,
S1708,2013/01/30,9:30 AM,33.182224,2874.0,52.575,
S1708,2013/01/30,10 AM,27.853336,2752.0,56.85,
S1708,2013/01/30,10:30 AM,24.118893,2394.0,57.6,
S1708,2013/01/30,11 AM,22.820002,2358.0,58.425,
S1708,2013/01/30,11:30 AM,22.95666,2304.0,58.025,
S1708,2013/01/30,Noon,23.697779,2472.0,58.05,
S1708,2013/01/30,12:30 PM,22.846666,2352.0,58.083332,
S1708,2013/01/30,1 PM,24.975554,2538.0,57.766666,
S1708,2013/01/30,1:30 PM,23.47444,2398.0,57.741665,
S1708,2013/01/30,2 PM,24.613329,2532.0,57.775,
S1708,2013/01/30,2:30 PM,24.868889,2572.0,57.783333,
S1708,2013/01/30,3 PM,26.624445,2788.0,57.366665,
S1708,2013/01/30,3:30 PM,27.512218,2932.0,57.641666,
S1708,2013/01/30,4 PM,26.966665,2964.0,56.933334,
S1708,2013/01/30,4:30 PM,27.687782,2940.0,55.2,
S1708,2013/01/30,5 PM,28.986666,3042.0,53.516666,
S1708,2013/01/30,5:30 PM,37.272217,2878.0,47.1,
S1708,2013/01/30,6 PM,86.987785,2420.0,21.208334,
S1708,2013/01/30,6:30 PM,39.28334,2528.0,41.191666,
S1708,2013/01/30,7 PM,22.55778,2466.0,55.466667,
S1708,2013/01/30,7:30 PM,18.37222,2090.0,56.858334,
S1708,2013/01/30,8 PM,15.886664,1812.0,57.375,
S1708,2013/01/30,8:30 PM,16.283333,1858.0,56.975,
S1708,2013/01/30,9 PM,14.867779,1738.0,57.291668,
S1708,2013/01/30,9:30 PM,14.695557,1746.0,57.45,
S1708,2013/01/30,10 PM,12.434446,1466.0,58.133335,
S1708,2013/01/30,10:30 PM,11.410001,1316.0,57.991665,
S1708,2013/01/30,11 PM,9.086665,1030.0,58.933334,
S1708,2013/01/30,11:30 PM,7.0388894,760.0,58.158333,
S1708,2013/01/30,Midnight,5.762222,608.0,58.216667,
S1708,2013/01/31,12:30 AM,4.1911116,432.0,57.96552,
S1708,2013/01/31,1 AM,3.7600005,352.0,58.622807,
S1708,2013/01/31,1:30 AM,2.766667,262.0,58.285713,
S1708,2013/01/31,2 AM,2.3911116,236.0,58.395832,
S1708,2013/01/31,2:30 AM,2.7922225,236.0,56.90566,
S1708,2013/01/31,3 AM,2.4822223,198.0,57.44898,
S1708,2013/01/31,3:30 AM,1.9422222,170.0,56.585365,
S1708,2013/01/31,4 AM,2.3152544,220.0,57.944443,
S1708,2013/01/31,4:30 AM,2.8955562,256.0,58.591835,
S1708,2013/01/31,5 AM,4.4044447,452.0,60.042374,
S1708,2013/01/31,5:30 AM,6.8822227,696.0,60.983334,
S1708,2013/01/31,6 AM,13.746668,1494.0,60.291668,
S1708,2013/01/31,6:30 AM,19.135557,1954.0,58.425,
S1708,2013/01/31,7 AM,29.391113,3050.0,53.983334,
S1708,2013/01/31,7:30 AM,45.742226,3286.0,43.891666,
S1708,2013/01/31,8 AM,85.44446,2952.0,24.241667,
S1708,2013/01/31,8:30 AM,38.946667,3066.0,43.35,
S1708,2013/01/31,9 AM,72.83222,2720.0,33.433334,
S1708,2013/01/31,9:30 AM,105.60111,2512.0,17.533333,
S1708,2013/01/31,10 AM,79.11556,2514.0,28.966667,
S1708,2013/01/31,10:30 AM,24.11889,2366.0,57.55,
S1708,2013/01/31,11 AM,23.514444,2386.0,57.825,
S1708,2013/01/31,11:30 AM,22.526669,2282.0,57.783333,
S1708,2013/01/31,Noon,23.462223,2388.0,57.625,
S1708,2013/01/31,12:30 PM,23.18,2378.0,57.316666,
S1708,2013/01/31,1 PM,24.726664,2582.0,57.683334,
S1708,2013/01/31,1:30 PM,24.169994,2494.0,57.6,
S1708,2013/01/31,2 PM,26.051113,2624.0,57.45,
S1708,2013/01/31,2:30 PM,25.336674,2628.0,57.458332,
S1708,2013/01/31,3 PM,26.54111,2790.0,57.258335,
S1708,2013/01/31,3:30 PM,27.013334,2852.0,57.175,
S1708,2013/01/31,4 PM,32.068897,3066.0,51.175,
S1708,2013/01/31,4:30 PM,30.502216,2946.0,52.425,
S1708,2013/01/31,5 PM,37.017773,3018.0,45.466667,
S1708,2013/01/31,5:30 PM,88.82888,1936.0,28.381355,
S1708,2013/01/31,6 PM,139.12999,1048.0,8.144068,
S1708,2013/01/31,6:30 PM,104.91889,2024.0,14.1,
S1708,2013/01/31,7 PM,80.756676,2402.0,25.133333,
S1708,2013/01/31,7:30 PM,20.03556,2262.0,56.45,
S1708,2013/01/31,8 PM,15.696668,1798.0,57.633335,
S1708,2013/01/31,8:30 PM,15.981112,1802.0,57.5,
S1708,2013/01/31,9 PM,15.593335,1756.0,57.483334,
S1708,2013/01/31,9:30 PM,17.14111,1970.0,57.308334,
S1708,2013/01/31,10 PM,14.336668,1612.0,57.358334,
S1708,2013/01/31,10:30 PM,12.02111,1372.0,57.7,
S1708,2013/01/31,11 PM,9.705556,1066.0,58.316666,
S1708,2013/01/31,11:30 PM,7.2455544,808.0,58.8,
S1708,2013/01/31,Midnight,5.5111113,614.0,58.5,
S1708,2013/02/01,12:30 AM,4.6377783,460.0,58.09322,
S1708,2013/02/01,1 AM,3.596667,360.0,58.324562,
S1708,2013/02/01,1:30 AM,2.8744445,258.0,58.172726,
S1708,2013/02/01,2 AM,2.4377778,218.0,58.0,
S1708,2013/02/01,2:30 AM,3.011111,256.0,57.67021,
S1708,2013/02/01,3 AM,2.036667,178.0,57.88298,
S1708,2013/02/01,3:30 AM,2.018889,152.0,58.440475,
S1708,2013/02/01,4 AM,2.6544445,244.0,58.798244,
S1708,2013/02/01,4:30 AM,2.8100002,262.0,59.843136,
S1708,2013/02/01,5 AM,4.824445,428.0,59.201756,
S1708,2013/02/01,5:30 AM,6.365556,652.0,60.30702,
S1708,2013/02/01,6 AM,13.311113,1454.0,60.933334,
S1708,2013/02/01,6:30 AM,16.77,1796.0,59.466667,
S1708,2013/02/01,7 AM,29.743336,3032.0,55.533333,
S1708,2013/02/01,7:30 AM,31.38333,3150.0,52.525,
S1708,2013/02/01,8 AM,33.964443,2890.0,46.741665,
S1708,2013/02/01,8:30 AM,23.87889,2364.0,53.4,
S1708,2013/02/01,9 AM,28.544445,2836.0,52.975,
S1708,2013/02/01,9:30 AM,30.016674,2788.0,53.408333,
S1708,2013/02/01,10 AM,80.42445,2526.0,27.375,
S1708,2013/02/01,10:30 AM,22.821114,2324.0,57.308334,
S1708,2013/02/01,11 AM,24.947773,2546.0,57.15,
S1708,2013/02/01,11:30 AM,23.454445,2354.0,57.291668,
S1708,2013/02/01,Noon,24.327778,2516.0,58.566666,
S1708,2013/02/01,12:30 PM,24.367785,2456.0,58.208332,
S1708,2013/02/01,1 PM,25.448887,2698.0,58.2,
S1708,2013/02/01,1:30 PM,25.728888,2696.0,58.241665,
S1708,2013/02/01,2 PM,26.830004,2790.0,58.016666,
S1708,2013/02/01,2:30 PM,25.668888,2788.0,58.433334,
S1708,2013/02/01,3 PM,28.044447,2992.0,57.416668,
S1708,2013/02/01,3:30 PM,30.31222,3062.0,54.983334,
S1708,2013/02/01,4 PM,28.93111,2872.0,52.866665,
S1708,2013/02/01,4:30 PM,53.88778,2654.0,37.316666,
S1708,2013/02/01,5 PM,82.05779,1864.0,16.975,
S1708,2013/02/01,5:30 PM,90.50334,1646.0,13.516666,
S1708,2013/02/01,6 PM,97.91997,1346.0,10.733334,
S1708,2013/02/01,6:30 PM,105.932205,1084.0,11.161017,
S1708,2013/02/01,7 PM,127.15776,1016.0,10.567797,
S1708,2013/02/01,7:30 PM,104.18111,1276.0,10.133333,
S1708,2013/02/01,8 PM,83.649994,1386.0,13.116667,
S1708,2013/02/01,8:30 PM,22.327784,1378.0,35.416668,
S1708,2013/02/01,9 PM,21.322224,1450.0,36.833332,
S1708,2013/02/01,9:30 PM,21.95,1436.0,36.175,
S1708,2013/02/01,10 PM,18.85,1338.0,37.708332,
S1708,2013/02/01,10:30 PM,21.50889,1350.0,34.525,
S1708,2013/02/01,11 PM,20.13889,1246.0,34.325,
S1708,2013/02/01,11:30 PM,14.20222,1004.0,39.166668,
S1708,2013/02/01,Midnight,8.80222,670.0,42.225,
S1708,2013/02/02,12:30 AM,7.6388884,616.0,43.084747,
S1708,2013/02/02,1 AM,5.4166665,456.0,44.31356,
S1708,2013/02/02,1:30 AM,3.9188883,334.0,45.36842,
S1708,2013/02/02,2 AM,3.8766656,298.0,45.75,
S1708,2013/02/02,2:30 AM,3.4055555,298.0,46.982143,
S1708,2013/02/02,3 AM,3.0055556,260.0,47.951923,
S1708,2013/02/02,3:30 AM,2.1200001,180.0,48.7625,
S1708,2013/02/02,4 AM,2.574011,210.0,48.02128,
S1708,2013/02/02,4:30 AM,2.4144444,178.0,51.445652,
S1708,2013/02/02,5 AM,2.3711114,216.0,50.565216,
S1708,2013/02/02,5:30 AM,3.061111,280.0,52.69388,
S1708,2013/02/02,6 AM,4.178889,388.0,54.37931,
S1708,2013/02/02,6:30 AM,5.167777,516.0,53.27193,
S1708,2013/02/02,7 AM,9.1033325,910.0,52.916668,
S1708,2013/02/02,7:30 AM,9.005557,930.0,55.383335,
S1708,2013/02/02,8 AM,13.722224,1516.0,55.858334,
S1708,2013/02/02,8:30 AM,13.7766695,1514.0,56.266666,
S1708,2013/02/02,9 AM,18.673336,2008.0,54.183334,
S1708,2013/02/02,9:30 AM,15.392223,1748.0,56.908333,
S1708,2013/02/02,10 AM,19.622221,2200.0,56.433334,
S1708,2013/02/02,10:30 AM,17.683336,2044.0,57.5,
S1708,2013/02/02,11 AM,19.506664,2282.0,57.6,
S1708,2013/02/02,11:30 AM,19.452227,2224.0,57.525,
S1708,2013/02/02,Noon,22.681108,2568.0,57.075,
S1708,2013/02/02,12:30 PM,23.480005,2742.0,57.375,
S1708,2013/02/02,1 PM,25.757772,2926.0,56.425,
S1708,2013/02/02,1:30 PM,23.023333,2732.0,58.008335,
S1708,2013/02/02,2 PM,25.260004,2888.0,57.291668,
S1708,2013/02/02,2:30 PM,24.035553,2824.0,57.4,
S1708,2013/02/02,3 PM,23.906668,2804.0,57.458332,
S1708,2013/02/02,3:30 PM,22.267775,2610.0,58.025,
S1708,2013/02/02,4 PM,25.841114,2922.0,56.358334,
S1708,2013/02/02,4:30 PM,24.205557,2742.0,56.291668,
S1708,2013/02/02,5 PM,23.916662,2806.0,56.733334,
S1708,2013/02/02,5:30 PM,22.682222,2654.0,57.175,
S1708,2013/02/02,6 PM,23.290005,2630.0,54.408333,
S1708,2013/02/02,6:30 PM,24.262224,2418.0,48.416668,
S1708,2013/02/02,7 PM,25.708889,2290.0,42.95,
S1708,2013/02/02,7:30 PM,22.170002,1994.0,43.325,
S1708,2013/02/02,8 PM,18.994438,1748.0,43.566666,
S1708,2013/02/02,8:30 PM,16.718885,1540.0,43.583332,
S1708,2013/02/02,9 PM,19.406668,1574.0,40.333332,
S1708,2013/02/02,9:30 PM,16.374443,1492.0,43.616665,
S1708,2013/02/02,10 PM,16.662222,1516.0,44.041668,
S1708,2013/02/02,10:30 PM,15.948886,1538.0,45.583332,
S1708,2013/02/02,11 PM,13.236669,1382.0,49.508335,
S1708,2013/02/02,11:30 PM,9.997776,1064.0,51.0,
S1708,2013/02/02,Midnight,7.5855556,788.0,51.441666,
S1708,2013/02/03,12:30 AM,7.2088904,788.0,50.941666,
S1708,2013/02/03,1 AM,5.643334,628.0,53.27966,
S1708,2013/02/03,1:30 AM,4.1555557,460.0,55.13793,
S1708,2013/02/03,2 AM,3.5488887,382.0,54.223213,
S1708,2013/02/03,2:30 AM,2.9655554,320.0,53.794117,
S1708,2013/02/03,3 AM,2.4011114,278.0,54.637257,
S1708,2013/02/03,3:30 AM,1.8266666,194.0,54.385418,
S1708,2013/02/03,4 AM,1.5188888,168.0,55.75,
S1708,2013/02/03,4:30 AM,1.3455558,152.0,57.02222,
S1708,2013/02/03,5 AM,1.6877778,166.0,56.309525,
S1708,2013/02/03,5:30 AM,1.8088894,174.0,57.772728,
S1708,2013/02/03,6 AM,2.4266665,250.0,56.47222,
S1708,2013/02/03,6:30 AM,2.3999999,292.0,58.584908,
S1708,2013/02/03,7 AM,4.861111,568.0,57.677967,
S1708,2013/02/03,7:30 AM,4.4566674,508.0,57.805084,
S1708,2013/02/03,8 AM,5.864445,702.0,59.266666,
S1708,2013/02/03,8:30 AM,7.3500004,860.0,58.675,
S1708,2013/02/03,9 AM,8.902224,1088.0,58.775,
S1708,2013/02/03,9:30 AM,10.7,1276.0,58.55,
S1708,2013/02/03,10 AM,15.63222,1886.0,58.45,
S1708,2013/02/03,10:30 AM,17.004444,2036.0,59.075,
S1708,2013/02/03,11 AM,20.926668,2462.0,57.391666,
S1708,2013/02/03,11:30 AM,22.415554,2646.0,58.45,
S1708,2013/02/03,Noon,24.029999,2680.0,56.441666,
S1708,2013/02/03,12:30 PM,19.507776,2364.0,58.933334,
S1708,2013/02/03,1 PM,22.277777,2642.0,58.475,
S1708,2013/02/03,1:30 PM,20.121115,2446.0,59.075,
S1708,2013/02/03,2 PM,19.222223,2312.0,58.966667,
S1708,2013/02/03,2:30 PM,19.518887,2368.0,58.808334,
S1708,2013/02/03,3 PM,19.497778,2302.0,58.566666,
S1708,2013/02/03,3:30 PM,19.317778,2354.0,59.025,
S1708,2013/02/03,4 PM,20.831112,2482.0,58.141666,
S1708,2013/02/03,4:30 PM,20.71111,2498.0,57.875,
S1708,2013/02/03,5 PM,22.102226,2660.0,57.841667,
S1708,2013/02/03,5:30 PM,19.064444,2282.0,57.808334,
S1708,2013/02/03,6 PM,14.045553,1666.0,56.45,
S1708,2013/02/03,6:30 PM,12.880001,1444.0,54.875,
S1708,2013/02/03,7 PM,11.271113,1222.0,54.158333,
S1708,2013/02/03,7:30 PM,10.585556,1162.0,53.7,
S1708,2013/02/03,8 PM,10.298887,1152.0,54.291668,
S1708,2013/02/03,8:30 PM,10.597779,1122.0,52.116665,
S1708,2013/02/03,9 PM,10.034444,1056.0,50.883335,
S1708,2013/02/03,9:30 PM,10.616666,1068.0,48.9,
S1708,2013/02/03,10 PM,9.76889,926.0,46.8,
S1708,2013/02/03,10:30 PM,40.31889,2258.0,32.3,
S1708,2013/02/03,11 PM,24.337776,1660.0,38.1,
S1708,2013/02/03,11:30 PM,8.513333,738.0,44.766666,
S1708,2013/02/03,Midnight,6.1755557,514.0,43.26271,
S1708,2013/02/04,12:30 AM,3.858888,316.0,45.572727,
S1708,2013/02/04,1 AM,3.2944443,280.0,46.826923,
S1708,2013/02/04,1:30 AM,2.6644442,224.0,46.06383,
S1708,2013/02/04,2 AM,1.9011112,150.0,48.635136,
S1708,2013/02/04,2:30 AM,1.5733334,132.0,48.92105,
S1708,2013/02/04,3 AM,1.8200002,172.0,50.813953,
S1708,2013/02/04,3:30 AM,1.9088889,134.0,48.015152,
S1708,2013/02/04,4 AM,2.2101698,176.0,51.048782,
S1708,2013/02/04,4:30 AM,2.5511115,202.0,52.31915,
S1708,2013/02/04,5 AM,3.9455554,366.0,54.381817,
S1708,2013/02/04,5:30 AM,6.8888903,676.0,55.25,
S1708,2013/02/04,6 AM,14.129998,1370.0,53.875,
S1708,2013/02/04,6:30 AM,18.77,1858.0,53.291668,
S1708,2013/02/04,7 AM,29.668888,2654.0,47.908333,
S1708,2013/02/04,7:30 AM,42.611103,2928.0,40.191666,
S1708,2013/02/04,8 AM,76.90111,2202.0,20.041666,
S1708,2013/02/04,8:30 AM,51.640003,2198.0,26.458334,
S1708,2013/02/04,9 AM,73.01,2488.0,21.908333,
S1708,2013/02/04,9:30 AM,62.308884,2368.0,24.5,
S1708,2013/02/04,10 AM,66.811104,2452.0,25.6,
S1708,2013/02/04,10:30 AM,28.47444,2288.0,51.558334,
S1708,2013/02/04,11 AM,24.121113,2328.0,55.858334,
S1708,2013/02/04,11:30 AM,23.610004,2310.0,56.558334,
S1708,2013/02/04,Noon,24.175558,2390.0,57.633335,
S1708,2013/02/04,12:30 PM,16.663334,1368.0,54.294872,
S1708,2013/02/04,1 PM,36.235558,2502.0,49.183334,
S1708,2013/02/04,1:30 PM,21.892225,2284.0,58.05,
S1708,2013/02/04,2 PM,24.01,2400.0,58.133335,
S1708,2013/02/04,2:30 PM,22.493328,2312.0,56.766666,
S1708,2013/02/04,3 PM,25.117775,2646.0,57.875,
S1708,2013/02/04,3:30 PM,26.028893,2798.0,58.141666,
S1708,2013/02/04,4 PM,26.316662,2784.0,56.816666,
S1708,2013/02/04,4:30 PM,26.791113,2840.0,55.716667,
S1708,2013/02/04,5 PM,25.433338,2718.0,55.8,
S1708,2013/02/04,5:30 PM,26.715553,2794.0,54.45,
S1708,2013/02/04,6 PM,25.70778,2676.0,53.25,
S1708,2013/02/04,6:30 PM,22.775553,2456.0,55.616665,
S1708,2013/02/04,7 PM,20.14444,2222.0,56.783333,
S1708,2013/02/04,7:30 PM,16.944445,1964.0,57.875,
S1708,2013/02/04,8 PM,13.166667,1518.0,58.166668,
S1708,2013/02/04,8:30 PM,13.652221,1572.0,58.141666,
S1708,2013/02/04,9 PM,8.1888895,844.0,53.390244,
S1708,2013/02/04,9:30 PM,31.548891,1850.0,48.016666,
S1708,2013/02/04,10 PM,11.671112,1354.0,58.083332,
S1708,2013/02/04,10:30 PM,9.928888,1036.0,53.316666,
S1708,2013/02/04,11 PM,8.405554,756.0,45.45,
S1708,2013/02/04,11:30 PM,7.1211114,652.0,48.025,
S1708,2013/02/04,Midnight,5.5011115,444.0,46.666668,
S1708,2013/02/05,12:30 AM,4.442222,354.0,47.201923,
S1708,2013/02/05,1 AM,2.794444,206.0,48.34375,
S1708,2013/02/05,1:30 AM,1.7577778,158.0,48.576923,
S1708,2013/02/05,2 AM,2.3722222,172.0,47.766666,
S1708,2013/02/05,2:30 AM,2.1166663,162.0,49.719513,
S1708,2013/02/05,3 AM,1.9800001,146.0,47.5,
S1708,2013/02/05,3:30 AM,1.428889,102.0,51.0,
S1708,2013/02/05,4 AM,2.3400002,168.0,51.878048,
S1708,2013/02/05,4:30 AM,2.3555558,190.0,53.965115,
S1708,2013/02/05,5 AM,4.6233344,384.0,51.517857,
S1708,2013/02/05,5:30 AM,7.904445,602.0,43.733334,
S1708,2013/02/05,6 AM,17.548887,1166.0,38.858334,
S1708,2013/02/05,6:30 AM,25.577772,1608.0,37.375,
S1708,2013/02/05,7 AM,41.954445,2610.0,33.608334,
S1708,2013/02/05,7:30 AM,74.56667,2452.0,21.025,
S1708,2013/02/05,8 AM,95.14111,2376.0,14.975,
S1708,2013/02/05,8:30 AM,69.09111,2710.0,23.566668,
S1708,2013/02/05,9 AM,71.35334,2796.0,25.483334,
S1708,2013/02/05,9:30 AM,91.39779,2528.0,19.875,
S1708,2013/02/05,10 AM,84.386665,2528.0,21.458334,
S1708,2013/02/05,10:30 AM,28.755552,2312.0,49.533333,
S1708,2013/02/05,11 AM,23.61111,2304.0,55.958332,
S1708,2013/02/05,11:30 AM,23.62,2328.0,56.433334,
S1708,2013/02/05,Noon,23.576664,2346.0,57.141666,
S1708,2013/02/05,12:30 PM,25.46222,2524.0,56.925,
S1708,2013/02/05,1 PM,24.587776,2546.0,57.675,
S1708,2013/02/05,1:30 PM,23.057775,2372.0,57.975,
S1708,2013/02/05,2 PM,24.420002,2462.0,57.875,
S1708,2013/02/05,2:30 PM,26.114445,2632.0,57.608334,
S1708,2013/02/05,3 PM,26.526667,2748.0,56.841667,
S1708,2013/02/05,3:30 PM,27.425554,2864.0,57.158333,
S1708,2013/02/05,4 PM,25.96,2810.0,56.825,
S1708,2013/02/05,4:30 PM,35.825554,2796.0,48.225,
S1708,2013/02/05,5 PM,78.564445,2156.0,17.475,
S1708,2013/02/05,5:30 PM,97.46779,2358.0,15.858334,
S1708,2013/02/05,6 PM,70.49333,2550.0,26.983334,
S1708,2013/02/05,6:30 PM,22.715555,2494.0,55.275,
S1708,2013/02/05,7 PM,22.769999,2484.0,55.716667,
S1708,2013/02/05,7:30 PM,18.013332,2042.0,57.75,
S1708,2013/02/05,8 PM,14.986668,1684.0,58.025,
S1708,2013/02/05,8:30 PM,15.482222,1836.0,58.016666,
S1708,2013/02/05,9 PM,14.780003,1750.0,57.858334,
S1708,2013/02/05,9:30 PM,15.781112,1872.0,57.341667,
S1708,2013/02/05,10 PM,10.912219,1274.0,58.375,
S1708,2013/02/05,10:30 PM,10.472224,1252.0,58.666668,
S1708,2013/02/05,11 PM,8.202223,950.0,58.941666,
S1708,2013/02/05,11:30 PM,6.4366665,724.0,58.641666,
S1708,2013/02/05,Midnight,5.0633326,542.0,58.910713,
S1708,2013/02/06,12:30 AM,3.8288891,386.0,57.854546,
S1708,2013/02/06,1 AM,2.568889,264.0,58.08,
S1708,2013/02/06,1:30 AM,2.1233332,204.0,57.840427,
S1708,2013/02/06,2 AM,2.227778,214.0,57.67,
S1708,2013/02/06,2:30 AM,2.1922224,220.0,58.1,
S1708,2013/02/06,3 AM,2.0811112,204.0,59.086956,
S1708,2013/02/06,3:30 AM,1.6755557,160.0,58.714287,
S1708,2013/02/06,4 AM,2.0214686,190.0,58.61111,
S1708,2013/02/06,4:30 AM,2.617778,224.0,59.893616,
S1708,2013/02/06,5 AM,3.6522226,364.0,60.892857,
S1708,2013/02/06,5:30 AM,7.647778,772.0,60.983334,
S1708,2013/02/06,6 AM,13.452223,1488.0,60.833332,
S1708,2013/02/06,6:30 AM,19.241112,2032.0,59.125,
S1708,2013/02/06,7 AM,31.671112,3240.0,54.441666,
S1708,2013/02/06,7:30 AM,33.75778,3460.0,52.858334,
S1708,2013/02/06,8 AM,41.77889,3450.0,46.275,
S1708,2013/02/06,8:30 AM,33.672222,3110.0,48.683334,
S1708,2013/02/06,9 AM,32.43333,2996.0,51.491665,
S1708,2013/02/06,9:30 AM,27.235554,2688.0,56.275,
S1708,2013/02/06,10 AM,27.626665,2750.0,55.866665,
S1708,2013/02/06,10:30 AM,26.206665,2204.0,48.525,
S1708,2013/02/06,11 AM,25.028889,2014.0,45.216667,
S1708,2013/02/06,11:30 AM,28.951109,2054.0,41.866665,
S1708,2013/02/06,Noon,26.389997,2272.0,47.358334,
S1708,2013/02/06,12:30 PM,24.099998,2232.0,52.225,
S1708,2013/02/06,1 PM,24.841106,2386.0,54.691666,
S1708,2013/02/06,1:30 PM,24.236668,2414.0,55.716667,
S1708,2013/02/06,2 PM,24.149998,2372.0,56.266666,
S1708,2013/02/06,2:30 PM,24.059996,2436.0,56.983334,
S1708,2013/02/06,3 PM,26.647778,2658.0,56.141666,
S1708,2013/02/06,3:30 PM,25.997778,2718.0,56.983334,
S1708,2013/02/06,4 PM,25.648891,2754.0,56.458332,
S1708,2013/02/06,4:30 PM,26.61111,2820.0,55.558334,
S1708,2013/02/06,5 PM,43.414444,2972.0,43.65,
S1708,2013/02/06,5:30 PM,82.13447,2564.0,22.766666,
S1708,2013/02/06,6 PM,85.10777,2382.0,20.925,
S1708,2013/02/06,6:30 PM,41.028885,2404.0,42.116665,
S1708,2013/02/06,7 PM,23.411112,2472.0,53.65,
S1708,2013/02/06,7:30 PM,19.021112,2112.0,55.3,
S1708,2013/02/06,8 PM,16.49889,1814.0,56.891666,
S1708,2013/02/06,8:30 PM,16.655554,1876.0,56.258335,
S1708,2013/02/06,9 PM,15.548889,1788.0,56.633335,
S1708,2013/02/06,9:30 PM,14.795558,1692.0,57.008335,
S1708,2013/02/06,10 PM,13.796666,1584.0,56.933334,
S1708,2013/02/06,10:30 PM,11.871112,1336.0,57.775,
S1708,2013/02/06,11 PM,9.0222225,982.0,57.541668,
S1708,2013/02/06,11:30 PM,6.885555,740.0,58.118645,
S1708,2013/02/06,Midnight,5.7655563,616.0,58.11017,
S1708,2013/02/07,12:30 AM,4.4200006,420.0,57.79661,
S1708,2013/02/07,1 AM,2.8811116,292.0,58.627274,
S1708,2013/02/07,1:30 AM,2.5766668,236.0,56.89796,
S1708,2013/02/07,2 AM,2.451111,234.0,58.00926,
S1708,2013/02/07,2:30 AM,2.15,180.0,58.70213,
S1708,2013/02/07,3 AM,1.9522221,178.0,57.275,
S1708,2013/02/07,3:30 AM,1.611111,146.0,58.89189,
S1708,2013/02/07,4 AM,2.3611112,208.0,58.404255,
S1708,2013/02/07,4:30 AM,2.6855555,258.0,59.60784,
S1708,2013/02/07,5 AM,4.183334,384.0,59.77966,
S1708,2013/02/07,5:30 AM,6.5544453,708.0,60.415253,
S1708,2013/02/07,6 AM,14.162221,1506.0,60.141666,
S1708,2013/02/07,6:30 AM,18.298887,1946.0,58.675,
S1708,2013/02/07,7 AM,29.989994,3046.0,53.675,
S1708,2013/02/07,7:30 AM,33.02444,3306.0,51.05,
S1708,2013/02/07,8 AM,91.92442,2918.0,22.008333,
S1708,2013/02/07,8:30 AM,66.99445,3034.0,30.666666,
S1708,2013/02/07,9 AM,83.22335,2878.0,24.425,
S1708,2013/02/07,9:30 AM,32.29334,2618.0,49.458332,
