
sensor,date,time,Density,Flow,Speed,
S61,2013/01/05,4 AM,1.6111953,192.0,68.975136,
S61,2013/01/05,4:30 AM,1.6269695,194.0,67.28718,
S61,2013/01/05,5 AM,2.022802,244.0,67.099106,
S61,2013/01/05,5:30 AM,2.153216,220.0,62.3843,
S61,2013/01/05,6 AM,3.4165595,456.0,72.951256,
S61,2013/01/05,6:30 AM,3.785437,510.0,72.37332,
S61,2013/01/05,7 AM,6.0882483,818.0,69.93086,
S61,2013/01/05,7:30 AM,6.9802322,892.0,66.688614,
S61,2013/01/05,8 AM,9.652886,1288.0,68.43088,
S61,2013/01/05,8:30 AM,10.327061,1400.0,69.542076,
S61,2013/01/05,9 AM,12.093897,1686.0,71.09408,
S61,2013/01/05,9:30 AM,11.397727,1578.0,70.82962,
S61,2013/01/05,10 AM,15.753799,2152.0,68.855194,
S61,2013/01/05,10:30 AM,14.127227,1964.0,70.350395,
S61,2013/01/05,11 AM,14.895839,2072.0,69.941,
S61,2013/01/05,11:30 AM,15.265779,2150.0,71.05794,
S61,2013/01/05,Noon,17.098606,2388.0,70.47076,
S61,2013/01/05,12:30 PM,17.27712,2308.0,68.01277,
S61,2013/01/05,1 PM,22.509966,2538.0,64.77404,
S61,2013/01/05,1:30 PM,52.90132,2736.0,33.54024,
S61,2013/01/05,2 PM,17.089262,2412.0,70.865204,
S61,2013/01/05,2:30 PM,18.850359,2596.0,69.62905,
S61,2013/01/05,3 PM,18.217733,2544.0,70.480316,
S61,2013/01/05,3:30 PM,17.615976,2434.0,69.80543,
S61,2013/01/05,4 PM,19.08587,2624.0,69.52132,
S61,2013/01/05,4:30 PM,18.206736,2514.0,69.76521,
S61,2013/01/05,5 PM,18.749567,2586.0,69.20788,
S61,2013/01/05,5:30 PM,20.673958,2638.0,65.096596,
S61,2013/01/05,6 PM,21.260015,2816.0,66.86244,
S61,2013/01/05,6:30 PM,21.540218,2864.0,67.200035,
S61,2013/01/05,7 PM,19.939182,2690.0,68.07418,
S61,2013/01/05,7:30 PM,13.974728,1936.0,70.33779,
S61,2013/01/05,8 PM,9.49402,1360.0,72.43996,
S61,2013/01/05,8:30 PM,8.633126,1220.0,71.65605,
S61,2013/01/05,9 PM,8.971579,1262.0,71.27451,
S61,2013/01/05,9:30 PM,9.094148,1284.0,73.358376,
S61,2013/01/05,10 PM,10.857838,1522.0,70.87725,
S61,2013/01/05,10:30 PM,14.08354,1964.0,70.4913,
S61,2013/01/05,11 PM,13.879699,1932.0,70.350006,
S61,2013/01/05,11:30 PM,10.3889475,1446.0,70.0674,
S61,2013/01/05,Midnight,7.3253617,1006.0,70.49781,
S61,2013/01/06,12:30 AM,5.211577,732.0,71.88754,
S61,2013/01/06,1 AM,4.253381,582.0,70.71639,
S61,2013/01/06,1:30 AM,3.3453102,466.0,72.55337,
S61,2013/01/06,2 AM,2.7537954,388.0,71.71329,
S61,2013/01/06,2:30 AM,2.5476391,360.0,71.933426,
S61,2013/01/06,3 AM,2.1112149,282.0,69.46692,
S61,2013/01/06,3:30 AM,1.4355865,174.0,65.95322,
S61,2013/01/06,4 AM,1.3783745,184.0,69.007034,
